season,team,round,gp,wins,draws,losses,points,gf,ga,gd,ppg,home_wins,home_draws,home_losses,home_gf,home_ga,away_wins,away_draws,away_losses,away_gf,away_ga,form_pts_last5,form_gd_last5,position,final_position,is_top6
2023_2024,Petrolul,13,13,4,7,2,19,17,14,3,1.4615,2,4,1,10,10,2,3,1,7,4,6,1,7,10,0
2023_2024,Universitatea Cluj,13,13,3,7,3,16,18,21,-3,1.2308,1,2,3,6,11,2,5,0,12,10,9,2,8,7,0
2023_2024,Otelul Galati,13,13,2,9,2,15,10,10,0,1.1538,1,4,2,5,7,1,5,0,5,3,8,2,9,11,0
2023_2024,Sepsi OSK Sfântu Gheorghe,13,13,4,3,6,15,16,18,-2,1.1538,3,2,1,11,9,1,1,5,5,9,3,-3,10,5,1
2023_2024,Politehnica Iași,13,13,4,3,6,15,15,19,-4,1.1538,1,3,2,5,9,3,0,4,10,10,6,0,11,12,0
2023_2024,FC U Craiova 1948,13,13,4,2,7,14,21,24,-3,1.0769,2,1,4,15,16,2,1,3,6,8,5,-3,12,13,0
2023_2024,FC Voluntari,13,13,3,4,6,13,15,23,-8,1.0,2,1,3,8,11,1,3,3,7,12,3,-3,13,15,0
2023_2024,Uta Arad,13,13,2,6,5,12,12,18,-6,0.9231,2,2,2,6,7,0,4,3,6,11,4,-1,14,9,0
2023_2024,Dinamo Bucuresti,13,13,2,3,8,9,8,24,-16,0.6923,1,2,4,3,10,1,1,4,5,14,1,-8,15,14,0
2023_2024,FC Botoșani,13,13,0,6,7,6,13,26,-13,0.4615,0,4,2,5,7,0,2,5,8,19,2,-8,16,16,0
2023_2024,Steaua Bucuresti,14,14,9,4,1,31,27,13,14,2.2143,4,2,0,10,4,5,2,1,17,9,9,4,1,1,1
2023_2024,CFR Cluj-Napoca,14,14,9,3,2,30,28,13,15,2.1429,6,2,0,15,3,3,1,2,13,10,8,2,2,3,1
2023_2024,Rapid Bucuresti,14,14,7,5,2,26,29,16,13,1.8571,5,2,1,17,8,2,3,1,12,8,11,5,3,2,1
2023_2024,Universitatea Craiova,14,14,6,4,4,22,20,15,5,1.5714,4,1,1,12,5,2,3,3,8,10,5,0,4,4,1
2023_2024,FC Hermannstadt,14,14,4,8,2,20,22,15,7,1.4286,3,3,1,14,8,1,5,1,8,7,7,4,5,8,0
2023_2024,Petrolul,14,14,4,8,2,20,19,16,3,1.4286,2,5,1,12,12,2,3,1,7,4,7,2,6,10,0
2023_2024,Farul Constanta,14,14,6,2,6,20,20,22,-2,1.4286,3,2,2,12,9,3,0,4,8,13,10,2,7,6,1
2023_2024,Universitatea Cluj,14,14,4,7,3,19,21,21,0,1.3571,1,2,3,6,11,3,5,0,15,10,9,4,8,7,0
2023_2024,Sepsi OSK Sfântu Gheorghe,14,14,5,3,6,18,18,18,0,1.2857,3,2,1,11,9,2,1,5,7,9,6,0,9,5,1
2023_2024,Otelul Galati,14,14,2,10,2,16,11,11,0,1.1429,1,5,2,6,8,1,5,0,5,3,8,2,10,11,0
2023_2024,Politehnica Iași,14,14,4,4,6,16,15,19,-4,1.1429,1,3,2,5,9,3,1,4,10,10,6,0,11,12,0
2023_2024,Uta Arad,14,14,3,6,5,15,15,20,-5,1.0714,2,2,2,6,7,1,4,3,9,13,7,1,12,9,0
2023_2024,FC U Craiova 1948,14,14,4,2,8,14,23,27,-4,1.0,2,1,5,17,19,2,1,3,6,8,2,-5,13,13,0
2023_2024,FC Voluntari,14,14,3,4,7,13,15,25,-10,0.9286,2,1,4,8,13,1,3,3,7,12,3,-3,14,15,0
2023_2024,Dinamo Bucuresti,14,14,2,4,8,10,8,24,-16,0.7143,1,3,4,3,10,1,1,4,5,14,2,-7,15,14,0
2023_2024,FC Botoșani,14,14,0,6,8,6,13,29,-16,0.4286,0,4,3,5,10,0,2,5,8,19,1,-11,16,16,0
2023_2024,Steaua Bucuresti,15,15,9,4,2,31,28,15,13,2.0667,4,2,1,11,6,5,2,1,17,9,6,0,1,1,1
2023_2024,CFR Cluj-Napoca,15,15,9,3,3,30,28,14,14,2.0,6,2,0,15,3,3,1,3,13,11,8,3,2,3,1
2023_2024,Rapid Bucuresti,15,15,8,5,2,29,31,17,14,1.9333,5,2,1,17,8,3,3,1,14,9,11,4,3,2,1
2023_2024,FC Hermannstadt,15,15,5,8,2,23,23,15,8,1.5333,4,3,1,15,8,1,5,1,8,7,9,5,4,8,0
2023_2024,Universitatea Craiova,15,15,6,5,4,23,21,16,5,1.5333,4,2,1,13,6,2,3,3,8,10,5,0,5,4,1
2023_2024,Petrolul,15,15,4,9,2,21,19,16,3,1.4,2,5,1,12,12,2,4,1,7,4,7,2,6,10,0
2023_2024,Farul Constanta,15,15,6,3,6,21,21,23,-2,1.4,3,3,2,13,10,3,0,4,8,13,8,0,7,6,1
2023_2024,Sepsi OSK Sfântu Gheorghe,15,15,5,4,6,19,18,18,0,1.2667,3,3,1,11,9,2,1,5,7,9,7,3,8,5,1
2023_2024,Universitatea Cluj,15,15,4,7,4,19,22,23,-1,1.2667,1,2,4,7,13,3,5,0,15,10,8,3,9,7,0
2023_2024,Uta Arad,15,15,4,6,5,18,17,21,-4,1.2,3,2,2,8,8,1,4,3,9,13,9,2,10,9,0
2023_2024,Otelul Galati,15,15,2,11,2,17,12,12,0,1.1333,1,5,2,6,8,1,6,0,6,4,6,0,11,11,0
2023_2024,Politehnica Iași,15,15,4,5,6,17,16,20,-4,1.1333,1,4,2,6,10,3,1,4,10,10,4,-1,12,12,0
2023_2024,FC Voluntari,15,15,4,4,7,16,17,26,-9,1.0667,2,1,4,8,13,2,3,3,9,13,6,-1,13,15,0
2023_2024,FC U Craiova 1948,15,15,4,3,8,15,24,28,-4,1.0,2,1,5,17,19,2,2,3,7,9,3,-3,14,13,0
2023_2024,Dinamo Bucuresti,15,15,2,4,9,10,9,26,-17,0.6667,1,3,4,3,10,1,1,5,6,16,2,-6,15,14,0
2023_2024,FC Botoșani,15,15,0,7,8,7,14,30,-16,0.4667,0,4,3,5,10,0,3,5,9,20,1,-11,16,16,0
2023_2024,Steaua Bucuresti,16,16,10,4,2,34,30,16,14,2.125,5,2,1,13,7,5,2,1,17,9,8,1,1,1,1
2023_2024,CFR Cluj-Napoca,16,16,9,4,3,31,31,17,14,1.9375,6,2,0,15,3,3,2,3,16,14,6,1,2,3,1
2023_2024,Rapid Bucuresti,16,16,8,6,2,30,31,17,14,1.875,5,2,1,17,8,3,4,1,14,9,11,4,3,2,1
2023_2024,Universitatea Craiova,16,16,7,5,4,26,22,16,6,1.625,5,2,1,14,6,2,3,3,8,10,5,-3,4,4,1
2023_2024,FC Hermannstadt,16,16,5,9,2,24,24,16,8,1.5,4,3,1,15,8,1,6,1,9,8,9,5,5,8,0
2023_2024,Petrolul,16,16,4,10,2,22,19,16,3,1.375,2,5,1,12,12,2,5,1,7,4,7,2,6,10,0
2023_2024,Farul Constanta,16,16,6,4,6,22,22,24,-2,1.375,3,4,2,14,11,3,0,4,8,13,6,-1,7,6,1
2023_2024,Otelul Galati,16,16,3,11,2,20,16,14,2,1.25,1,5,2,6,8,2,6,0,10,6,6,1,8,11,0
2023_2024,Sepsi OSK Sfântu Gheorghe,16,16,5,5,6,20,18,18,0,1.25,3,4,1,11,9,2,1,5,7,9,8,4,9,5,1
2023_2024,Universitatea Cluj,16,16,4,8,4,20,22,23,-1,1.25,1,3,4,7,13,3,5,0,15,10,8,3,10,7,0
2023_2024,Politehnica Iași,16,16,4,6,6,18,19,23,-4,1.125,1,5,2,9,13,3,1,4,10,10,4,-1,11,12,0
2023_2024,Uta Arad,16,16,4,6,6,18,19,25,-6,1.125,3,2,3,10,12,1,4,3,9,13,8,0,12,9,0
2023_2024,FC Voluntari,16,16,4,5,7,17,20,29,-9,1.0625,2,1,4,8,13,2,4,3,12,16,6,-1,13,15,0
2023_2024,FC U Craiova 1948,16,16,4,3,9,15,25,30,-5,0.9375,2,1,5,17,19,2,2,4,8,11,3,-2,14,13,0
2023_2024,Dinamo Bucuresti,16,16,2,4,10,10,9,27,-18,0.625,1,3,4,3,10,1,1,6,6,17,2,-6,15,14,0
2023_2024,FC Botoșani,16,16,0,8,8,8,17,33,-16,0.5,0,5,3,8,13,0,3,5,9,20,2,-7,16,16,0
2023_2024,Steaua Bucuresti,17,17,11,4,2,37,31,16,15,2.1765,5,2,1,13,7,6,2,1,18,9,8,1,1,1,1
2023_2024,CFR Cluj-Napoca,17,17,9,5,3,32,31,17,14,1.8824,6,3,0,15,3,3,2,3,16,14,6,1,2,3,1
2023_2024,Rapid Bucuresti,17,17,8,6,3,30,33,20,13,1.7647,5,2,2,19,11,3,4,1,14,9,8,2,3,2,1
2023_2024,Universitatea Craiova,17,17,8,5,4,29,25,17,8,1.7059,5,2,1,14,6,3,3,3,11,11,7,-1,4,4,1
2023_2024,FC Hermannstadt,17,17,5,10,2,25,24,16,8,1.4706,4,4,1,15,8,1,6,1,9,8,9,5,5,8,0
2023_2024,Petrolul,17,17,5,10,2,25,21,17,4,1.4706,3,5,1,14,13,2,5,1,7,4,9,3,6,10,0
2023_2024,Universitatea Cluj,17,17,5,8,4,23,25,25,0,1.3529,1,3,4,7,13,4,5,0,18,12,8,3,7,7,0
2023_2024,Farul Constanta,17,17,6,4,7,22,24,28,-4,1.2941,3,4,2,14,11,3,0,5,10,17,3,-4,8,6,1
2023_2024,Otelul Galati,17,17,3,11,3,20,17,17,0,1.1765,1,5,3,7,11,2,6,0,10,6,6,0,9,11,0
2023_2024,Sepsi OSK Sfântu Gheorghe,17,17,5,5,7,20,19,20,-1,1.1765,3,4,1,11,9,2,1,6,8,11,8,4,10,5,1
2023_2024,FC Voluntari,17,17,5,5,7,20,24,31,-7,1.1765,3,1,4,12,15,2,4,3,12,16,8,1,11,15,0
2023_2024,Politehnica Iași,17,17,4,7,6,19,19,23,-4,1.1176,1,5,2,9,13,3,2,4,10,10,5,0,12,12,0
2023_2024,Uta Arad,17,17,4,7,6,19,19,25,-6,1.1176,3,2,3,10,12,1,5,3,9,13,8,0,13,9,0
2023_2024,FC U Craiova 1948,17,17,5,3,9,18,27,31,-4,1.0588,3,1,5,19,20,2,2,4,8,11,5,-1,14,13,0
2023_2024,Dinamo Bucuresti,17,17,2,4,11,10,9,28,-19,0.5882,1,3,5,3,11,1,1,6,6,17,1,-7,15,14,0
2023_2024,FC Botoșani,17,17,0,8,9,8,18,35,-17,0.4706,0,5,3,8,13,0,3,6,10,22,2,-7,16,16,0
2023_2024,Steaua Bucuresti,18,18,11,4,3,37,31,18,13,2.0556,5,2,2,13,9,6,2,1,18,9,7,-1,1,1,1
2023_2024,CFR Cluj-Napoca,18,18,9,5,4,32,31,18,13,1.7778,6,3,0,15,3,3,2,4,16,15,5,0,2,3,1
2023_2024,Universitatea Craiova,18,18,9,5,4,32,26,17,9,1.7778,6,2,1,15,6,3,3,3,11,11,10,2,3,4,1
2023_2024,Rapid Bucuresti,18,18,8,7,3,31,33,20,13,1.7222,5,2,2,19,11,3,5,1,14,9,8,2,4,2,1
2023_2024,Petrolul,18,18,5,11,2,26,21,17,4,1.4444,3,5,1,14,13,2,6,1,7,4,7,1,5,10,0
2023_2024,Universitatea Cluj,18,18,6,8,4,26,27,26,1,1.4444,2,3,4,9,14,4,5,0,18,12,10,4,6,7,0
2023_2024,FC Hermannstadt,18,18,5,10,3,25,24,18,6,1.3889,4,4,1,15,8,1,6,2,9,10,6,-1,7,8,0
2023_2024,Farul Constanta,18,18,7,4,7,25,27,30,-3,1.3889,3,4,2,14,11,4,0,5,13,19,5,-3,8,6,1
2023_2024,Otelul Galati,18,18,4,11,3,23,19,17,2,1.2778,1,5,3,7,11,3,6,0,12,6,8,2,9,11,0
2023_2024,Sepsi OSK Sfântu Gheorghe,18,18,6,5,7,23,21,21,0,1.2778,4,4,1,13,10,2,1,6,8,11,8,2,10,5,1
2023_2024,Uta Arad,18,18,5,7,6,22,21,25,-4,1.2222,4,2,3,12,12,1,5,3,9,13,10,2,11,9,0
2023_2024,FC Voluntari,18,18,5,6,7,21,24,31,-7,1.1667,3,2,4,12,15,2,4,3,12,16,8,1,12,15,0
2023_2024,Politehnica Iași,18,18,4,7,7,19,21,26,-5,1.0556,1,5,3,11,16,3,2,4,10,10,4,-1,13,12,0
2023_2024,FC U Craiova 1948,18,18,5,3,10,18,28,33,-5,1.0,3,1,5,19,20,2,2,5,9,13,4,-2,14,13,0
2023_2024,Dinamo Bucuresti,18,18,2,4,12,10,10,30,-20,0.5556,1,3,5,3,11,1,1,7,7,19,1,-4,15,14,0
2023_2024,FC Botoșani,18,18,0,9,9,9,18,35,-17,0.5,0,6,3,8,13,0,3,6,10,22,3,-4,16,16,0
2023_2024,Steaua Bucuresti,19,19,11,5,3,38,32,19,13,2.0,5,2,2,13,9,6,3,1,19,10,7,-1,1,1,1
2023_2024,CFR Cluj-Napoca,19,19,9,6,4,33,32,19,13,1.7368,6,4,0,16,4,3,2,4,16,15,3,-2,2,3,1
2023_2024,Universitatea Craiova,19,19,9,5,5,32,27,19,8,1.6842,6,2,1,15,6,3,3,4,12,13,10,3,3,4,1
2023_2024,Rapid Bucuresti,19,19,8,7,4,31,34,22,12,1.6316,5,2,3,20,13,3,5,1,14,9,5,-1,4,2,1
2023_2024,Universitatea Cluj,19,19,7,8,4,29,28,26,2,1.5263,2,3,4,9,14,5,5,0,19,12,10,2,5,7,0
2023_2024,FC Hermannstadt,19,19,6,10,3,28,26,19,7,1.4737,5,4,1,17,9,1,6,2,9,10,8,0,6,8,0
2023_2024,Farul Constanta,19,19,8,4,7,28,30,31,-1,1.4737,4,4,2,17,12,4,0,5,13,19,8,1,7,6,1
2023_2024,Petrolul,19,19,5,11,3,26,22,20,2,1.3684,3,5,1,14,13,2,6,2,8,7,6,-1,8,10,0
2023_2024,Sepsi OSK Sfântu Gheorghe,19,19,7,5,7,26,24,23,1,1.3684,4,4,1,13,10,3,1,6,11,13,8,1,9,5,1
2023_2024,FC Voluntari,19,19,6,6,7,24,26,32,-6,1.2632,3,2,4,12,15,3,4,3,14,17,11,4,10,15,0
2023_2024,Otelul Galati,19,19,4,11,4,23,21,20,1,1.2105,1,5,4,9,14,3,6,0,12,6,7,1,11,11,0
2023_2024,Politehnica Iași,19,19,5,7,7,22,22,26,-4,1.1579,2,5,3,12,16,3,2,4,10,10,6,0,12,12,0
2023_2024,Uta Arad,19,19,5,7,7,22,21,26,-5,1.1579,4,2,3,12,12,1,5,4,9,14,7,0,13,9,0
2023_2024,FC U Craiova 1948,19,19,6,3,10,21,30,33,-3,1.1053,4,1,5,21,20,2,2,5,9,13,7,1,14,13,0
2023_2024,Dinamo Bucuresti,19,19,2,4,13,10,10,31,-21,0.5263,1,3,6,3,12,1,1,7,7,19,0,-5,15,14,0
2023_2024,FC Botoșani,19,19,0,9,10,9,18,37,-19,0.4737,0,6,3,8,13,0,3,7,10,24,3,-3,16,16,0
2023_2024,Steaua Bucuresti,20,20,12,5,3,41,35,19,16,2.05,6,2,2,16,9,6,3,1,19,10,10,3,1,1,1
2023_2024,CFR Cluj-Napoca,20,20,9,6,5,33,33,21,12,1.65,6,4,0,16,4,3,2,5,17,17,3,-2,2,3,1
2023_2024,Universitatea Craiova,20,20,9,6,5,33,29,21,8,1.65,6,3,1,17,8,3,3,4,12,13,10,3,3,4,1
2023_2024,Rapid Bucuresti,20,20,8,8,4,32,34,22,12,1.6,5,2,3,20,13,3,6,1,14,9,3,-2,4,2,1
2023_2024,Sepsi OSK Sfântu Gheorghe,20,20,8,5,7,29,26,24,2,1.45,5,4,1,15,11,3,1,6,11,13,10,2,5,5,1
2023_2024,Universitatea Cluj,20,20,7,8,5,29,28,27,1,1.45,2,3,5,9,15,5,5,0,19,12,10,2,6,7,0
2023_2024,Farul Constanta,20,20,8,5,7,29,30,31,-1,1.45,4,4,2,17,12,4,1,5,13,19,8,1,7,6,1
2023_2024,FC Hermannstadt,20,20,6,10,4,28,26,22,4,1.4,5,4,1,17,9,1,6,3,9,13,5,-4,8,8,0
2023_2024,Petrolul,20,20,5,12,3,27,22,20,2,1.35,3,6,1,14,13,2,6,2,8,7,6,-1,9,10,0
2023_2024,Otelul Galati,20,20,5,11,4,26,22,20,2,1.3,1,5,4,9,14,4,6,0,13,6,9,2,10,11,0
2023_2024,FC U Craiova 1948,20,20,7,3,10,24,31,33,-2,1.2,4,1,5,21,20,3,2,5,10,13,9,2,11,13,0
2023_2024,FC Voluntari,20,20,6,6,8,24,26,33,-7,1.2,3,2,5,12,16,3,4,3,14,17,8,2,12,15,0
2023_2024,Politehnica Iași,20,20,5,8,7,23,24,28,-4,1.15,2,5,3,12,16,3,3,4,12,12,6,0,13,12,0
2023_2024,Uta Arad,20,20,5,8,7,23,21,26,-5,1.15,4,3,3,12,12,1,5,4,9,14,5,-1,14,9,0
2023_2024,Dinamo Bucuresti,20,20,3,4,13,13,12,31,-19,0.65,1,3,6,3,12,2,1,7,9,19,3,-2,15,14,0
2023_2024,FC Botoșani,20,20,0,9,11,9,18,39,-21,0.45,0,6,4,8,15,0,3,7,10,24,2,-5,16,16,0
2023_2024,Steaua Bucuresti,21,21,13,5,3,44,38,20,18,2.0952,6,2,2,16,9,7,3,1,22,11,10,4,1,1,1
2023_2024,CFR Cluj-Napoca,21,21,10,6,5,36,37,21,16,1.7143,7,4,0,20,4,3,2,5,17,17,5,2,2,3,1
2023_2024,Universitatea Craiova,21,21,9,7,5,34,31,23,8,1.619,6,3,1,17,8,3,4,4,14,15,8,2,3,4,1
2023_2024,Rapid Bucuresti,21,21,8,9,4,33,34,22,12,1.5714,5,2,3,20,13,3,7,1,14,9,3,-2,4,2,1
2023_2024,Sepsi OSK Sfântu Gheorghe,21,21,8,6,7,30,27,25,2,1.4286,5,4,1,15,11,3,2,6,12,14,10,2,5,5,1
2023_2024,Farul Constanta,21,21,8,6,7,30,30,31,-1,1.4286,4,5,2,17,12,4,1,5,13,19,8,1,6,6,1
2023_2024,FC Hermannstadt,21,21,6,11,4,29,27,23,4,1.381,5,5,1,18,10,1,6,3,9,13,5,-4,7,8,0
2023_2024,Universitatea Cluj,21,21,7,8,6,29,28,31,-3,1.381,2,3,5,9,15,5,5,1,19,16,9,-2,8,7,0
2023_2024,FC U Craiova 1948,21,21,8,3,10,27,33,33,0,1.2857,5,1,5,23,20,3,2,5,10,13,12,5,9,13,0
2023_2024,Petrolul,21,21,5,12,4,27,22,22,0,1.2857,3,6,1,14,13,2,6,3,8,9,5,-3,10,10,0
2023_2024,Otelul Galati,21,21,5,11,5,26,22,22,0,1.2381,1,5,5,9,16,4,6,0,13,6,6,-2,11,11,0
2023_2024,Uta Arad,21,21,5,9,7,24,23,28,-5,1.1429,4,4,3,14,14,1,5,4,9,14,6,1,12,9,0
2023_2024,FC Voluntari,21,21,6,6,9,24,26,34,-8,1.1429,3,2,5,12,16,3,4,4,14,18,7,1,13,15,0
2023_2024,Politehnica Iași,21,21,5,8,8,23,25,31,-6,1.0952,2,5,4,13,19,3,3,4,12,12,5,-2,14,12,0
2023_2024,Dinamo Bucuresti,21,21,4,4,13,16,13,31,-18,0.7619,2,3,6,4,12,2,1,7,9,19,6,0,15,14,0
2023_2024,FC Botoșani,21,21,1,9,11,12,20,39,-19,0.5714,0,6,4,8,15,1,3,7,12,24,4,-3,16,16,0
2023_2024,Steaua Bucuresti,22,22,14,5,3,47,42,20,22,2.1364,7,2,2,20,9,7,3,1,22,11,10,7,1,1,1
2023_2024,CFR Cluj-Napoca,22,22,10,6,6,36,37,22,15,1.6364,7,4,0,20,4,3,2,6,17,18,4,1,2,3,1
2023_2024,Rapid Bucuresti,22,22,9,9,4,36,38,25,13,1.6364,6,2,3,24,16,3,7,1,14,9,6,0,3,2,1
2023_2024,Universitatea Craiova,22,22,9,7,6,34,32,25,7,1.5455,6,3,2,18,10,3,4,4,14,15,5,-1,4,4,1
2023_2024,Sepsi OSK Sfântu Gheorghe,22,22,9,6,7,33,33,25,8,1.5,6,4,1,21,11,3,2,6,12,14,13,9,5,5,1
2023_2024,Farul Constanta,22,22,9,6,7,33,32,32,0,1.5,4,5,2,17,12,5,1,5,15,20,11,4,6,6,1
2023_2024,Universitatea Cluj,22,22,8,8,6,32,30,32,-2,1.4545,3,3,5,11,16,5,5,1,19,16,9,-2,7,7,0
2023_2024,Petrolul,22,22,6,12,4,30,23,22,1,1.3636,4,6,1,15,13,2,6,3,8,9,5,-3,8,10,0
2023_2024,FC Hermannstadt,22,22,6,11,5,29,28,25,3,1.3182,5,5,1,18,10,1,6,4,10,15,4,-5,9,8,0
2023_2024,Otelul Galati,22,22,5,12,5,27,23,23,0,1.2273,1,5,5,9,16,4,7,0,14,7,7,0,10,11,0
2023_2024,FC U Craiova 1948,22,22,8,3,11,27,36,37,-1,1.2273,5,1,5,23,20,3,2,6,13,17,9,3,11,13,0
2023_2024,FC Voluntari,22,22,6,7,9,25,27,35,-8,1.1364,3,3,5,13,17,3,4,4,14,18,5,-1,12,15,0
2023_2024,Uta Arad,22,22,5,9,8,24,23,32,-9,1.0909,4,4,3,14,14,1,5,5,9,18,5,-3,13,9,0
2023_2024,Politehnica Iași,22,22,5,8,9,23,25,37,-12,1.0455,2,5,4,13,19,3,3,5,12,18,4,-8,14,12,0
2023_2024,Dinamo Bucuresti,22,22,4,4,14,16,13,32,-19,0.7273,2,3,6,4,12,2,1,8,9,20,6,0,15,14,0
2023_2024,FC Botoșani,22,22,2,9,11,15,21,39,-18,0.6818,1,6,4,9,15,1,3,7,12,24,7,-1,16,16,0
2023_2024,Steaua Bucuresti,23,23,15,5,3,50,45,20,25,2.1739,7,2,2,20,9,8,3,1,25,11,13,12,1,1,1
2023_2024,CFR Cluj-Napoca,23,23,11,6,6,39,41,23,18,1.6957,8,4,0,24,5,3,2,6,17,18,7,5,2,3,1
2023_2024,Rapid Bucuresti,23,23,10,9,4,39,40,26,14,1.6957,6,2,3,24,16,4,7,1,16,10,8,1,3,2,1
2023_2024,Farul Constanta,23,23,10,6,7,36,33,32,1,1.5652,5,5,2,18,12,5,1,5,15,20,11,4,4,6,1
2023_2024,Universitatea Craiova,23,23,9,7,7,34,32,28,4,1.4783,6,3,3,18,13,3,4,4,14,15,2,-5,5,4,1
2023_2024,Sepsi OSK Sfântu Gheorghe,23,23,9,6,8,33,34,27,7,1.4348,6,4,1,21,11,3,2,7,13,16,10,7,6,5,1
2023_2024,FC Hermannstadt,23,23,7,11,5,32,30,25,5,1.3913,6,5,1,20,10,1,6,4,10,15,7,-1,7,8,0
2023_2024,Universitatea Cluj,23,23,8,8,7,32,30,33,-3,1.3913,3,3,5,11,16,5,5,2,19,17,6,-4,8,7,0
2023_2024,Petrolul,23,23,6,13,4,31,23,22,1,1.3478,4,6,1,15,13,2,7,3,8,9,5,-3,9,10,0
2023_2024,Otelul Galati,23,23,5,13,5,28,23,23,0,1.2174,1,6,5,9,16,4,7,0,14,7,5,-2,10,11,0
2023_2024,FC U Craiova 1948,23,23,8,3,12,27,36,38,-2,1.1739,5,1,5,23,20,3,2,7,13,18,9,3,11,13,0
2023_2024,Uta Arad,23,23,6,9,8,27,25,33,-8,1.1739,5,4,3,16,15,1,5,5,9,18,5,-4,12,9,0
2023_2024,Politehnica Iași,23,23,6,8,9,26,26,37,-11,1.1304,3,5,4,14,19,3,3,5,12,18,7,-6,13,12,0
2023_2024,FC Voluntari,23,23,6,7,10,25,28,39,-11,1.087,3,3,5,13,17,3,4,5,15,22,4,-4,14,15,0
2023_2024,Dinamo Bucuresti,23,23,4,4,15,16,14,34,-20,0.6957,2,3,7,5,14,2,1,8,9,20,6,0,15,14,0
2023_2024,FC Botoșani,23,23,2,9,12,15,21,41,-20,0.6522,1,6,4,9,15,1,3,8,12,26,6,-3,16,16,0
2023_2024,Steaua Bucuresti,24,24,15,6,3,51,46,21,25,2.125,7,3,2,21,10,8,3,1,25,11,13,12,1,1,1
2023_2024,CFR Cluj-Napoca,24,24,12,6,6,42,43,24,19,1.75,8,4,0,24,5,4,2,6,19,19,9,6,2,3,1
2023_2024,Rapid Bucuresti,24,24,11,9,4,42,42,27,15,1.75,7,2,3,26,17,4,7,1,16,10,11,3,3,2,1
2023_2024,Universitatea Craiova,24,24,10,7,7,37,35,29,6,1.5417,6,3,3,18,13,4,4,4,17,16,5,-2,4,4,1
2023_2024,Farul Constanta,24,24,10,7,7,37,34,33,1,1.5417,5,5,2,18,12,5,2,5,16,21,9,2,5,6,1
2023_2024,Sepsi OSK Sfântu Gheorghe,24,24,9,6,9,33,35,30,5,1.375,6,4,2,22,14,3,2,7,13,16,7,4,6,5,1
2023_2024,FC Hermannstadt,24,24,7,12,5,33,31,26,5,1.375,6,5,1,20,10,1,7,4,11,16,5,-2,7,8,0
2023_2024,Universitatea Cluj,24,24,8,8,8,32,31,36,-5,1.3333,3,3,6,12,19,5,5,2,19,17,3,-7,8,7,0
2023_2024,Petrolul,24,24,6,13,5,31,24,24,0,1.2917,4,6,2,16,15,2,7,3,8,9,5,-2,9,10,0
2023_2024,FC U Craiova 1948,24,24,9,3,12,30,38,39,-1,1.25,6,1,5,25,21,3,2,7,13,18,9,2,10,13,0
2023_2024,Uta Arad,24,24,7,9,8,30,28,34,-6,1.25,5,4,3,16,15,2,5,5,12,19,8,-1,11,9,0
2023_2024,Otelul Galati,24,24,5,13,6,28,24,25,-1,1.1667,1,6,5,9,16,4,7,1,15,9,5,-2,12,11,0
2023_2024,FC Voluntari,24,24,6,8,10,26,29,40,-11,1.0833,3,4,5,14,18,3,4,5,15,22,2,-5,13,15,0
2023_2024,Politehnica Iași,24,24,6,8,10,26,27,39,-12,1.0833,3,5,4,14,19,3,3,6,13,20,4,-8,14,12,0
2023_2024,FC Botoșani,24,24,3,9,12,18,23,42,-19,0.75,2,6,4,11,16,1,3,8,12,26,9,0,15,16,0
2023_2024,Dinamo Bucuresti,24,24,4,4,16,16,15,36,-21,0.6667,2,3,7,5,14,2,1,9,10,22,6,0,16,14,0
2023_2024,Steaua Bucuresti,25,25,16,6,3,54,47,21,26,2.16,8,3,2,22,10,8,3,1,25,11,13,10,1,1,1
2023_2024,Rapid Bucuresti,25,25,12,9,4,45,43,27,16,1.8,7,2,3,26,17,5,7,1,17,10,13,4,2,2,1
2023_2024,CFR Cluj-Napoca,25,25,12,6,7,42,43,25,18,1.68,8,4,1,24,6,4,2,6,19,19,9,6,3,3,1
2023_2024,Universitatea Craiova,25,25,10,8,7,38,37,31,6,1.52,6,4,3,20,15,4,4,4,17,16,5,-2,4,4,1
2023_2024,Farul Constanta,25,25,10,7,8,37,34,35,-1,1.48,5,5,3,18,14,5,2,5,16,21,8,0,5,6,1
2023_2024,FC Hermannstadt,25,25,7,13,5,34,31,26,5,1.36,6,6,1,20,10,1,7,4,11,16,6,1,6,8,0
2023_2024,Sepsi OSK Sfântu Gheorghe,25,25,9,6,10,33,35,31,4,1.32,6,4,2,22,14,3,2,8,13,17,4,2,7,5,1
2023_2024,Universitatea Cluj,25,25,8,9,8,33,33,38,-5,1.32,3,3,6,12,19,5,6,2,21,19,4,-6,8,7,0
2023_2024,Petrolul,25,25,6,14,5,32,24,24,0,1.28,4,6,2,16,15,2,8,3,8,9,5,-2,9,10,0
2023_2024,Otelul Galati,25,25,6,13,6,31,25,25,0,1.24,2,6,5,10,16,4,7,1,15,9,5,-2,10,11,0
2023_2024,Uta Arad,25,25,7,10,8,31,30,36,-6,1.24,5,5,3,18,17,2,5,5,12,19,8,-1,11,9,0
2023_2024,FC U Craiova 1948,25,25,9,3,13,30,38,40,-2,1.2,6,1,5,25,21,3,2,8,13,19,6,0,12,13,0
2023_2024,FC Voluntari,25,25,6,9,10,27,29,40,-11,1.08,3,4,5,14,18,3,5,5,15,22,3,-4,13,15,0
