idEvent,dateEvent,Round,Home Team,Home Score,Away Team,Away Score,Poster,Thumb
1280676,2021-08-14,Round 5,Uta Arad,1,Universitatea Craiova,0,,https://r2.thesportsdb.com/images/media/event/thumb/5109rs1638480139.jpg
1280672,2021-08-15,Round 5,Sepsi OSK Sfântu Gheorghe,0,Arges Pitesti,2,,https://r2.thesportsdb.com/images/media/event/thumb/vm64gb1638480135.jpg
1280673,2021-08-15,Round 5,Rapid Bucuresti,1,Steaua Bucuresti,0,,https://r2.thesportsdb.com/images/media/event/thumb/8spdjq1638480136.jpg
1280674,2021-08-16,Round 5,Gaz Metan Mediaș,0,FC Botoșani,1,,https://r2.thesportsdb.com/images/media/event/thumb/jn1bcu1638480137.jpg
1280670,2021-08-16,Round 5,Dinamo Bucuresti ,0,CS Mioveni,1,,https://r2.thesportsdb.com/images/media/event/thumb/47f48c1638480133.jpg
1280684,2021-08-20,Round 6,Chindia Târgoviște,2,Academica Clinceni,2,,https://r2.thesportsdb.com/images/media/event/thumb/rwf3821638480146.jpg
1280678,2021-08-20,Round 6,Farul Constanta,3,Dinamo Bucuresti ,0,,https://r2.thesportsdb.com/images/media/event/thumb/g7hznl1638480141.jpg
1280683,2021-08-21,Round 6,Universitatea Craiova,1,Gaz Metan Mediaș,0,,https://r2.thesportsdb.com/images/media/event/thumb/ksc17r1638480145.jpg
1280679,2021-08-21,Round 6,Arges Pitesti,0,CFR Cluj-Napoca,1,,https://r2.thesportsdb.com/images/media/event/thumb/avazsl1638480141.jpg
1280685,2021-08-22,Round 6,Uta Arad,2,FC Voluntari,0,,https://r2.thesportsdb.com/images/media/event/thumb/3gxxud1638480147.jpg
1280681,2021-08-22,Round 6,FC Botoșani,0,Rapid Bucuresti,2,,https://r2.thesportsdb.com/images/media/event/thumb/mawf941638480143.jpg
1280682,2021-08-23,Round 6,CS Mioveni,1,FC U Craiova 1948,0,,https://r2.thesportsdb.com/images/media/event/thumb/n01ow31638480144.jpg
1280680,2021-08-23,Round 6,Steaua Bucuresti,1,Sepsi OSK Sfântu Gheorghe,1,,https://r2.thesportsdb.com/images/media/event/thumb/9oqcop1638480142.jpg
1280693,2021-08-27,Round 7,FC Voluntari,2,Chindia Târgoviște,1,,https://r2.thesportsdb.com/images/media/event/thumb/p6d2t61638480154.jpg
1280689,2021-08-27,Round 7,FC U Craiova 1948,1,Farul Constanta,1,,https://r2.thesportsdb.com/images/media/event/thumb/rdz2z91638480151.jpg
1280686,2021-08-28,Round 7,Dinamo Bucuresti ,0,Arges Pitesti,2,,https://r2.thesportsdb.com/images/media/event/thumb/7lg4ze1638480148.jpg
1280690,2021-08-28,Round 7,Rapid Bucuresti,1,Universitatea Craiova,2,,https://r2.thesportsdb.com/images/media/event/thumb/u814hm1638480152.jpg
1280688,2021-08-29,Round 7,Sepsi OSK Sfântu Gheorghe,1,FC Botoșani,1,,https://r2.thesportsdb.com/images/media/event/thumb/n1ehc41638480150.jpg
1280687,2021-08-29,Round 7,CFR Cluj-Napoca,4,Steaua Bucuresti,1,,https://r2.thesportsdb.com/images/media/event/thumb/mnt44r1638480149.jpg
1280691,2021-08-30,Round 7,Academica Clinceni,1,CS Mioveni,1,,https://r2.thesportsdb.com/images/media/event/thumb/odpksr1638480153.jpg
1280692,2021-08-30,Round 7,Gaz Metan Mediaș,0,Uta Arad,1,,https://r2.thesportsdb.com/images/media/event/thumb/vncdss1638480154.jpg
1280700,2021-09-10,Round 8,CS Mioveni,0,Chindia Târgoviște,1,,https://r2.thesportsdb.com/images/media/event/thumb/xssnil1638480161.jpg
1280699,2021-09-10,Round 8,Uta Arad,2,Rapid Bucuresti,2,,https://r2.thesportsdb.com/images/media/event/thumb/eh9y3z1638480160.jpg
1280696,2021-09-11,Round 8,Arges Pitesti,1,FC U Craiova 1948,0,,https://r2.thesportsdb.com/images/media/event/thumb/4yddep1638480157.jpg
1280695,2021-09-11,Round 8,FC Botoșani,1,CFR Cluj-Napoca,0,,https://r2.thesportsdb.com/images/media/event/thumb/dxa7ry1638480156.jpg
1280701,2021-09-12,Round 8,Gaz Metan Mediaș,1,FC Voluntari,2,,https://r2.thesportsdb.com/images/media/event/thumb/bc46uq1638480162.jpg
1280694,2021-09-12,Round 8,Steaua Bucuresti,6,Dinamo Bucuresti ,0,,https://r2.thesportsdb.com/images/media/event/thumb/nulwr01638480155.jpg
1280698,2021-09-13,Round 8,Farul Constanta,5,Academica Clinceni,0,,https://r2.thesportsdb.com/images/media/event/thumb/sls9u41638480159.jpg
1280697,2021-09-13,Round 8,Universitatea Craiova,1,Sepsi OSK Sfântu Gheorghe,1,,https://r2.thesportsdb.com/images/media/event/thumb/d4gdi21638480158.jpg
1280709,2021-09-17,Round 9,FC Voluntari,4,CS Mioveni,0,,https://r2.thesportsdb.com/images/media/event/thumb/1ftu7s1638480169.jpg
1280708,2021-09-17,Round 9,Rapid Bucuresti,1,Gaz Metan Mediaș,2,,https://r2.thesportsdb.com/images/media/event/thumb/s0j33g1638480168.jpg
1280707,2021-09-18,Round 9,Chindia Târgoviște,2,Farul Constanta,0,,https://r2.thesportsdb.com/images/media/event/thumb/mz0lgo1638480167.jpg
1280703,2021-09-18,Round 9,FC U Craiova 1948,0,Steaua Bucuresti,1,,https://r2.thesportsdb.com/images/media/event/thumb/03qnt51638480164.jpg
1280705,2021-09-19,Round 9,Academica Clinceni,0,Arges Pitesti,1,,https://r2.thesportsdb.com/images/media/event/thumb/xdm5k71638480166.jpg
1280706,2021-09-19,Round 9,Sepsi OSK Sfântu Gheorghe,0,Uta Arad,0,,https://r2.thesportsdb.com/images/media/event/thumb/70vyhx1638480167.jpg
1280702,2021-09-19,Round 9,Dinamo Bucuresti ,1,FC Botoșani,2,,https://r2.thesportsdb.com/images/media/event/thumb/eln8xu1638480163.jpg
1280704,2021-09-20,Round 9,CFR Cluj-Napoca,1,Universitatea Craiova,0,,https://r2.thesportsdb.com/images/media/event/thumb/fviomg1638480165.jpg
1280717,2021-09-24,Round 10,Rapid Bucuresti,0,FC Voluntari,1,,https://r2.thesportsdb.com/images/media/event/thumb/ynafnu1638480177.jpg
1280714,2021-09-25,Round 10,Arges Pitesti,0,Chindia Târgoviște,0,,https://r2.thesportsdb.com/images/media/event/thumb/im1hcd1638480174.jpg
1280712,2021-09-25,Round 10,Steaua Bucuresti,3,Academica Clinceni,2,,https://r2.thesportsdb.com/images/media/event/thumb/2xl6851638480172.jpg
1280716,2021-09-26,Round 10,Farul Constanta,2,CS Mioveni,1,,https://r2.thesportsdb.com/images/media/event/thumb/zj5ufi1638480176.jpg
1280711,2021-09-26,Round 10,FC Botoșani,1,FC U Craiova 1948,1,,https://r2.thesportsdb.com/images/media/event/thumb/73dhhm1638480171.jpg
1280713,2021-09-26,Round 10,Uta Arad,0,CFR Cluj-Napoca,1,,https://r2.thesportsdb.com/images/media/event/thumb/anxkho1638480173.jpg
1280715,2021-09-27,Round 10,Gaz Metan Mediaș,0,Sepsi OSK Sfântu Gheorghe,0,,https://r2.thesportsdb.com/images/media/event/thumb/dbaxj01638480175.jpg
1280710,2021-09-27,Round 10,Universitatea Craiova,5,Dinamo Bucuresti ,0,,https://r2.thesportsdb.com/images/media/event/thumb/fi62tc1638480170.jpg
1280723,2021-10-01,Round 11,CS Mioveni,0,Arges Pitesti,0,,https://r2.thesportsdb.com/images/media/event/thumb/60icyg1638480182.jpg
1280721,2021-10-01,Round 11,Chindia Târgoviște,0,Steaua Bucuresti,1,,https://r2.thesportsdb.com/images/media/event/thumb/mh6fo51638480180.jpg
1280718,2021-10-02,Round 11,Dinamo Bucuresti ,2,Uta Arad,2,,https://r2.thesportsdb.com/images/media/event/thumb/o3c8xq1638480178.jpg
1280724,2021-10-02,Round 11,Sepsi OSK Sfântu Gheorghe,2,Rapid Bucuresti,2,,https://r2.thesportsdb.com/images/media/event/thumb/mrgq1u1638480183.jpg
1280725,2021-10-03,Round 11,FC Voluntari,1,Farul Constanta,0,,https://r2.thesportsdb.com/images/media/event/thumb/15hqee1638480184.jpg
1280722,2021-10-03,Round 11,CFR Cluj-Napoca,2,Gaz Metan Mediaș,1,,https://r2.thesportsdb.com/images/media/event/thumb/heitn51638480181.jpg
1280719,2021-10-03,Round 11,FC U Craiova 1948,0,Universitatea Craiova,2,,https://r2.thesportsdb.com/images/media/event/thumb/pnk7s81638480178.jpg
1280720,2021-10-04,Round 11,Academica Clinceni,1,FC Botoșani,1,,https://r2.thesportsdb.com/images/media/event/thumb/vguj8x1638480179.jpg
1280726,2021-10-15,Round 12,Gaz Metan Mediaș,2,Dinamo Bucuresti ,1,,https://r2.thesportsdb.com/images/media/event/thumb/o5r7kl1638480185.jpg
1280733,2021-10-16,Round 12,Sepsi OSK Sfântu Gheorghe,1,FC Voluntari,2,,https://r2.thesportsdb.com/images/media/event/thumb/f2ag311638480192.jpg
1280730,2021-10-16,Round 12,Steaua Bucuresti,3,CS Mioveni,0,,https://r2.thesportsdb.com/images/media/event/thumb/15266m1638480189.jpg
1280732,2021-10-17,Round 12,Arges Pitesti,2,Farul Constanta,1,,https://r2.thesportsdb.com/images/media/event/thumb/fi71ln1638480191.jpg
1280727,2021-10-17,Round 12,Uta Arad,1,FC U Craiova 1948,0,,https://r2.thesportsdb.com/images/media/event/thumb/0qi64l1638480186.jpg
1280731,2021-10-17,Round 12,Rapid Bucuresti,2,CFR Cluj-Napoca,0,,https://r2.thesportsdb.com/images/media/event/thumb/kga0b61638480190.jpg
1280729,2021-10-18,Round 12,FC Botoșani,0,Chindia Târgoviște,0,,https://r2.thesportsdb.com/images/media/event/thumb/ddv3r31638480188.jpg
1280728,2021-10-18,Round 12,Universitatea Craiova,5,Academica Clinceni,0,,https://r2.thesportsdb.com/images/media/event/thumb/sb4s4z1638480187.jpg
1391616,2021-10-22,Round 13,FC U Craiova 1948,2,Gaz Metan Mediaș,0,,https://r2.thesportsdb.com/images/media/event/thumb/j1jtc71638480336.jpg
1280737,2021-10-22,Round 13,Chindia Târgoviște,0,Universitatea Craiova,1,,https://r2.thesportsdb.com/images/media/event/thumb/ah1qmu1638480194.jpg
1280741,2021-10-23,Round 13,FC Voluntari,0,Arges Pitesti,2,,https://r2.thesportsdb.com/images/media/event/thumb/7q7deg1638480198.jpg
1280738,2021-10-23,Round 13,CS Mioveni,1,FC Botoșani,1,,https://r2.thesportsdb.com/images/media/event/thumb/o5cshf1638480195.jpg
1280734,2021-10-23,Round 13,Dinamo Bucuresti ,1,Rapid Bucuresti,1,,https://r2.thesportsdb.com/images/media/event/thumb/zi4bwj1638480192.jpg
1280736,2021-10-25,Round 13,Academica Clinceni,0,Uta Arad,3,,https://r2.thesportsdb.com/images/media/event/thumb/36rpl81638480193.jpg
1280740,2021-10-25,Round 13,CFR Cluj-Napoca,2,Sepsi OSK Sfântu Gheorghe,0,,https://r2.thesportsdb.com/images/media/event/thumb/6yjb6i1638480198.jpg
1280747,2021-10-29,Round 14,FC Botoșani,0,Farul Constanta,2,,https://r2.thesportsdb.com/images/media/event/thumb/d4n9lv1638480207.jpg
1280746,2021-10-30,Round 14,Universitatea Craiova,5,CS Mioveni,2,,https://r2.thesportsdb.com/images/media/event/thumb/rwkx4e1638480206.jpg
1280749,2021-10-30,Round 14,CFR Cluj-Napoca,1,FC Voluntari,0,,https://r2.thesportsdb.com/images/media/event/thumb/88z6701638480208.jpg
1280744,2021-10-31,Round 14,Gaz Metan Mediaș,1,Academica Clinceni,1,,https://r2.thesportsdb.com/images/media/event/thumb/0v345y1638480203.jpg
1392465,2021-10-31,Round 14,Sepsi OSK Sfântu Gheorghe,4,Dinamo Bucuresti,1,,https://r2.thesportsdb.com/images/media/event/thumb/xw7yk01638480337.jpg
1280748,2021-10-31,Round 14,Steaua Bucuresti,2,Arges Pitesti,1,,https://r2.thesportsdb.com/images/media/event/thumb/7w3q2k1638480208.jpg
1280745,2021-11-01,Round 14,Uta Arad,0,Chindia Târgoviște,2,,https://r2.thesportsdb.com/images/media/event/thumb/8phzvo1638480205.jpg
1280743,2021-11-01,Round 14,Rapid Bucuresti,0,FC U Craiova 1948,0,,https://r2.thesportsdb.com/images/media/event/thumb/o4y0fy1638480202.jpg
1280739,2021-11-04,Round 13,Farul Constanta,0,Steaua Bucuresti,1,,https://r2.thesportsdb.com/images/media/event/thumb/q4t35e1638480196.jpg
1280753,2021-11-05,Round 15,Chindia Târgoviște,0,Gaz Metan Mediaș,1,,https://r2.thesportsdb.com/images/media/event/thumb/xdbovk1638480212.jpg
1280756,2021-11-05,Round 15,Arges Pitesti,0,FC Botoșani,1,,https://r2.thesportsdb.com/images/media/event/thumb/f7ywsx1638480215.jpg
1280754,2021-11-06,Round 15,CS Mioveni,0,Uta Arad,0,,https://r2.thesportsdb.com/images/media/event/thumb/5rnet41638480213.jpg
1280751,2021-11-06,Round 15,FC U Craiova 1948,1,Sepsi OSK Sfântu Gheorghe,1,,https://r2.thesportsdb.com/images/media/event/thumb/5pa0jb1638480210.jpg
1280755,2021-11-07,Round 15,Farul Constanta,1,Universitatea Craiova,0,,https://r2.thesportsdb.com/images/media/event/thumb/xod2f81638480214.jpg
1280750,2021-11-07,Round 15,Dinamo Bucuresti ,0,CFR Cluj-Napoca,3,,https://r2.thesportsdb.com/images/media/event/thumb/ce5y0t1638480209.jpg
1280757,2021-11-07,Round 15,FC Voluntari,0,Steaua Bucuresti,0,,https://r2.thesportsdb.com/images/media/event/thumb/p43cft1638480216.jpg
1280752,2021-11-08,Round 15,Academica Clinceni,2,Rapid Bucuresti,3,,https://r2.thesportsdb.com/images/media/event/thumb/qhbzto1638480211.jpg
1280760,2021-11-19,Round 16,Academica Clinceni,0,Sepsi OSK Sfântu Gheorghe,2,,https://r2.thesportsdb.com/images/media/event/thumb/x32qt11638480219.jpg
1280761,2021-11-19,Round 16,Chindia Târgoviște,2,Rapid Bucuresti,2,,https://r2.thesportsdb.com/images/media/event/thumb/x9cy6c1638480220.jpg
1280763,2021-11-20,Round 16,Farul Constanta,0,Uta Arad,0,,https://r2.thesportsdb.com/images/media/event/thumb/c02gs11638480222.jpg
1280759,2021-11-20,Round 16,FC U Craiova 1948,0,CFR Cluj-Napoca,2,,https://r2.thesportsdb.com/images/media/event/thumb/dqxw831638480218.jpg
1280764,2021-11-21,Round 16,Arges Pitesti,3,Universitatea Craiova,2,,https://r2.thesportsdb.com/images/media/event/thumb/15kdue1638480223.jpg
1280765,2021-11-21,Round 16,Steaua Bucuresti,3,FC Botoșani,1,,https://r2.thesportsdb.com/images/media/event/thumb/0f5yzx1638480224.jpg
1280762,2021-11-22,Round 16,CS Mioveni,1,Gaz Metan Mediaș,0,,https://r2.thesportsdb.com/images/media/event/thumb/blqaay1638480221.jpg
1280758,2021-11-22,Round 16,FC Voluntari,2,Dinamo Bucuresti ,1,,https://r2.thesportsdb.com/images/media/event/thumb/h1qbdr1638480217.jpg
1280766,2021-11-26,Round 17,Dinamo Bucuresti ,0,FC U Craiova 1948,0,,https://r2.thesportsdb.com/images/media/event/thumb/12mh851638480224.jpg
1280768,2021-11-27,Round 17,Sepsi OSK Sfântu Gheorghe,0,Chindia Târgoviște,0,,https://r2.thesportsdb.com/images/media/event/thumb/fidea01638480226.jpg
1280771,2021-11-27,Round 17,Uta Arad,0,Arges Pitesti,1,,https://r2.thesportsdb.com/images/media/event/thumb/7mcbux1638480229.jpg
1280769,2021-11-27,Round 17,Rapid Bucuresti,1,CS Mioveni,1,,https://r2.thesportsdb.com/images/media/event/thumb/o78xsf1638480227.jpg
1280773,2021-11-28,Round 17,FC Botoșani,1,FC Voluntari,1,,https://r2.thesportsdb.com/images/media/event/thumb/38ne611638480231.jpg
1280772,2021-11-28,Round 17,Universitatea Craiova,2,Steaua Bucuresti,3,,https://r2.thesportsdb.com/images/media/event/thumb/z7t8e81638480230.jpg
1280770,2021-11-29,Round 17,Gaz Metan Mediaș,1,Farul Constanta,1,,https://r2.thesportsdb.com/images/media/event/thumb/knnxcd1638480228.jpg
1280767,2021-11-29,Round 17,CFR Cluj-Napoca,2,Academica Clinceni,0,,https://r2.thesportsdb.com/images/media/event/thumb/qmu6io1638480226.jpg
1280774,2021-12-03,Round 18,Academica Clinceni,1,Dinamo Bucuresti ,0,,https://r2.thesportsdb.com/images/media/event/thumb/ywsocb1638480232.jpg
1280775,2021-12-04,Round 18,Chindia Târgoviște,0,CFR Cluj-Napoca,1,,https://r2.thesportsdb.com/images/media/event/thumb/do69ma1638480233.jpg
1280777,2021-12-04,Round 18,Farul Constanta,2,Rapid Bucuresti,0,,https://r2.thesportsdb.com/images/media/event/thumb/hfdmyh1638480235.jpg
1280776,2021-12-05,Round 18,CS Mioveni,0,Sepsi OSK Sfântu Gheorghe,2,,https://r2.thesportsdb.com/images/media/event/thumb/bhwi3r1638480234.jpg
1280781,2021-12-05,Round 18,FC U Craiova 1948,0,FC Voluntari,2,,https://r2.thesportsdb.com/images/media/event/thumb/l1y1x21638480239.jpg
1280779,2021-12-05,Round 18,Steaua Bucuresti,2,Uta Arad,1,,https://r2.thesportsdb.com/images/media/event/thumb/lhz4ur1638480237.jpg
1280778,2021-12-06,Round 18,Arges Pitesti,1,Gaz Metan Mediaș,2,,https://r2.thesportsdb.com/images/media/event/thumb/czbc3m1638480236.jpg
1280780,2021-12-06,Round 18,FC Botoșani,2,Universitatea Craiova,2,,https://r2.thesportsdb.com/images/media/event/thumb/lz3ntt1638480238.jpg
1280788,2021-12-10,Round 19,FC U Craiova 1948,1,Academica Clinceni,2,,https://r2.thesportsdb.com/images/media/event/thumb/6ms9jw1638480245.jpg
1280785,2021-12-10,Round 19,Rapid Bucuresti,2,Arges Pitesti,0,,https://r2.thesportsdb.com/images/media/event/thumb/3ozq951638480243.jpg
1280787,2021-12-11,Round 19,Uta Arad,0,FC Botoșani,0,,https://r2.thesportsdb.com/images/media/event/thumb/5omx4g1638480244.jpg
1280789,2021-12-11,Round 19,FC Voluntari,1,Universitatea Craiova,1,,https://r2.thesportsdb.com/images/media/event/thumb/oe9bz21638480246.jpg
1280786,2021-12-11,Round 19,Gaz Metan Mediaș,0,Steaua Bucuresti,1,,https://r2.thesportsdb.com/images/media/event/thumb/zugaeg1638480244.jpg
1280784,2021-12-12,Round 19,Sepsi OSK Sfântu Gheorghe,1,Farul Constanta,0,,https://r2.thesportsdb.com/images/media/event/thumb/tlcw6m1638480242.jpg
1280783,2021-12-12,Round 19,CFR Cluj-Napoca,1,CS Mioveni,0,,https://r2.thesportsdb.com/images/media/event/thumb/duf9zu1638480241.jpg
1280782,2021-12-13,Round 19,Dinamo Bucuresti ,1,Chindia Târgoviște,0,,https://r2.thesportsdb.com/images/media/event/thumb/03n9gj1638480240.jpg
1280797,2021-12-14,Round 20,Academica Clinceni,0,FC Voluntari,0,,https://r2.thesportsdb.com/images/media/event/thumb/lj4joq1638480254.jpg
1280796,2021-12-14,Round 20,Universitatea Craiova,0,Uta Arad,0,,https://r2.thesportsdb.com/images/media/event/thumb/ovebsm1638480253.jpg
1280794,2021-12-15,Round 20,FC Botoșani,2,Gaz Metan Mediaș,1,,https://r2.thesportsdb.com/images/media/event/thumb/0sqbm41638480251.jpg
1280792,2021-12-15,Round 20,Arges Pitesti,1,Sepsi OSK Sfântu Gheorghe,1,,https://r2.thesportsdb.com/images/media/event/thumb/1du2wu1638480249.jpg
1280793,2021-12-15,Round 20,Steaua Bucuresti,3,Rapid Bucuresti,1,,https://r2.thesportsdb.com/images/media/event/thumb/51wt8e1638480250.jpg
1280795,2021-12-16,Round 20,Chindia Târgoviște,0,FC U Craiova 1948,3,,https://r2.thesportsdb.com/images/media/event/thumb/2pvh0z1638480252.jpg
1280790,2021-12-16,Round 20,CS Mioveni,2,Dinamo Bucuresti ,1,,https://r2.thesportsdb.com/images/media/event/thumb/w9oefl1638480247.jpg
1280791,2021-12-16,Round 20,Farul Constanta,0,CFR Cluj-Napoca,2,,https://r2.thesportsdb.com/images/media/event/thumb/221q1s1638480248.jpg
1280805,2021-12-17,Round 21,FC Voluntari,2,Uta Arad,1,,https://r2.thesportsdb.com/images/media/event/thumb/7x3ueh1638480262.jpg
1280803,2021-12-18,Round 21,Gaz Metan Mediaș,1,Universitatea Craiova,1,,https://r2.thesportsdb.com/images/media/event/thumb/04vk8o1638480260.jpg
1280801,2021-12-18,Round 21,Rapid Bucuresti,1,FC Botoșani,1,,https://r2.thesportsdb.com/images/media/event/thumb/konfg31638480258.jpg
1280804,2021-12-19,Round 21,Academica Clinceni,0,Chindia Târgoviște,1,,https://r2.thesportsdb.com/images/media/event/thumb/llg2t11638480261.jpg
1280799,2021-12-19,Round 21,CFR Cluj-Napoca,1,Arges Pitesti,0,,https://r2.thesportsdb.com/images/media/event/thumb/0mnybh1638480256.jpg
1280800,2021-12-19,Round 21,Sepsi OSK Sfântu Gheorghe,0,Steaua Bucuresti,0,,https://r2.thesportsdb.com/images/media/event/thumb/qcrpbp1638480257.jpg
1280802,2021-12-20,Round 21,FC U Craiova 1948,0,CS Mioveni,0,,https://r2.thesportsdb.com/images/media/event/thumb/jndezq1638480259.jpg
1280798,2021-12-20,Round 21,Dinamo Bucuresti ,0,Farul Constanta,2,,https://r2.thesportsdb.com/images/media/event/thumb/vkov7t1638480255.jpg
1280806,2022-01-21,Round 22,Arges Pitesti,2,Dinamo Bucuresti ,1,,https://r2.thesportsdb.com/images/media/event/thumb/4igswo1638480262.jpg
1280813,2022-01-22,Round 22,Chindia Târgoviște,0,FC Voluntari,0,,https://r2.thesportsdb.com/images/media/event/thumb/ljcrmd1638480269.jpg
1280810,2022-01-22,Round 22,Universitatea Craiova,1,Rapid Bucuresti,0,,https://r2.thesportsdb.com/images/media/event/thumb/4xcz1e1638480266.jpg
1280811,2022-01-23,Round 22,CS Mioveni,3,Academica Clinceni,1,,https://r2.thesportsdb.com/images/media/event/thumb/0hgg8l1638480267.jpg
1280812,2022-01-23,Round 22,Uta Arad,0,Gaz Metan Mediaș,1,,https://r2.thesportsdb.com/images/media/event/thumb/yfvjiy1638480268.jpg
