idEvent,dateEvent,Round,Home Team,Home Score,Away Team,Away Score,Poster,Thumb
1841685,2023-07-29,Round 3,FC Hermannstadt,2,Uta Arad,1,https://r2.thesportsdb.com/images/media/event/poster/bxh8rq1688724651.jpg,https://r2.thesportsdb.com/images/media/event/thumb/8dqb6l1688717579.jpg
1841687,2023-07-29,Round 3,Otelul Galati,0,Steaua Bucuresti,2,https://r2.thesportsdb.com/images/media/event/poster/5za4jy1688724652.jpg,https://r2.thesportsdb.com/images/media/event/thumb/5hxyx91688717580.jpg
1841692,2023-07-30,Round 3,Farul Constanta,1,Politehnica Iași,3,https://r2.thesportsdb.com/images/media/event/poster/az53d81688724654.jpg,https://r2.thesportsdb.com/images/media/event/thumb/15istw1688717582.jpg
1841686,2023-07-30,Round 3,CFR Cluj-Napoca,1,Universitatea Craiova,1,https://r2.thesportsdb.com/images/media/event/poster/i7yjuq1688724651.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ghi5sf1688717579.jpg
1841691,2023-07-31,Round 3,Petrolul,0,FC Voluntari,2,https://r2.thesportsdb.com/images/media/event/poster/och0lm1688724653.jpg,https://r2.thesportsdb.com/images/media/event/thumb/315leh1688717582.jpg
1841688,2023-07-31,Round 3,Dinamo Bucuresti,0,Sepsi OSK Sfântu Gheorghe,3,https://r2.thesportsdb.com/images/media/event/poster/chn9f91688724652.jpg,https://r2.thesportsdb.com/images/media/event/thumb/u7tsji1688717580.jpg
1841699,2023-08-04,Round 4,Uta Arad,1,Politehnica Iași,0,https://r2.thesportsdb.com/images/media/event/poster/eurczo1688724657.jpg,https://r2.thesportsdb.com/images/media/event/thumb/cwnuig1688717585.jpg
1841693,2023-08-04,Round 4,Universitatea Craiova,1,FC Hermannstadt,0,https://r2.thesportsdb.com/images/media/event/poster/hywfx51688724654.jpg,https://r2.thesportsdb.com/images/media/event/thumb/8j3vw41688717582.jpg
1841697,2023-08-05,Round 4,FC Botoșani,0,FC U Craiova 1948,1,https://r2.thesportsdb.com/images/media/event/poster/f7v4gi1688724656.jpg,https://r2.thesportsdb.com/images/media/event/thumb/r8pdq21688717584.jpg
1841696,2023-08-05,Round 4,Universitatea Cluj,1,Dinamo Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/zqdk0x1688724655.jpg,https://r2.thesportsdb.com/images/media/event/thumb/z87kah1688717584.jpg
1841700,2023-08-06,Round 4,Petrolul,3,Farul Constanta,2,https://r2.thesportsdb.com/images/media/event/poster/uv31qt1688724657.jpg,https://r2.thesportsdb.com/images/media/event/thumb/u9lijl1688717585.jpg
1841694,2023-08-06,Round 4,Steaua Bucuresti,1,CFR Cluj-Napoca,0,https://r2.thesportsdb.com/images/media/event/poster/1l03fo1688724655.jpg,https://r2.thesportsdb.com/images/media/event/thumb/qesa2d1688717583.jpg
1841695,2023-08-07,Round 4,Sepsi OSK Sfântu Gheorghe,1,Otelul Galati,1,https://r2.thesportsdb.com/images/media/event/poster/p2f52v1688724655.jpg,https://r2.thesportsdb.com/images/media/event/thumb/wens681688717583.jpg
1841698,2023-08-07,Round 4,FC Voluntari,2,Rapid Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/c9ahuw1688724656.jpg,https://r2.thesportsdb.com/images/media/event/thumb/f3m03c1688717585.jpg
1841705,2023-08-11,Round 5,FC U Craiova 1948,3,FC Voluntari,1,https://r2.thesportsdb.com/images/media/event/poster/2g8s8q1688724659.jpg,https://r2.thesportsdb.com/images/media/event/thumb/076c8r1688717587.jpg
1841703,2023-08-12,Round 5,Otelul Galati,1,Universitatea Cluj,1,https://r2.thesportsdb.com/images/media/event/poster/t5ytcz1688724658.jpg,https://r2.thesportsdb.com/images/media/event/thumb/p6tzxi1688717587.jpg
1841706,2023-08-12,Round 5,Politehnica Iași,1,Universitatea Craiova,4,https://r2.thesportsdb.com/images/media/event/poster/z8wqi11688724659.jpg,https://r2.thesportsdb.com/images/media/event/thumb/0k6pq91688717588.jpg
1841707,2023-08-13,Round 5,Rapid Bucuresti,0,Petrolul,2,https://r2.thesportsdb.com/images/media/event/poster/8wr9fw1688724660.jpg,https://r2.thesportsdb.com/images/media/event/thumb/c5pp5d1688717588.jpg
1841704,2023-08-14,Round 5,Dinamo Bucuresti,1,FC Botoșani,0,https://r2.thesportsdb.com/images/media/event/poster/c83os71688724658.jpg,https://r2.thesportsdb.com/images/media/event/thumb/lwgbyc1688717587.jpg
1841714,2023-08-18,Round 6,Petrolul,4,FC U Craiova 1948,3,https://r2.thesportsdb.com/images/media/event/poster/lz2etb1688724662.jpg,https://r2.thesportsdb.com/images/media/event/thumb/5k0ywz1688717591.jpg
1841715,2023-08-18,Round 6,Universitatea Craiova,3,Uta Arad,0,https://r2.thesportsdb.com/images/media/event/poster/y5cnpt1688724662.jpg,https://r2.thesportsdb.com/images/media/event/thumb/2q3ogb1688717591.jpg
1841711,2023-08-19,Round 6,FC Botoșani,0,Otelul Galati,0,https://r2.thesportsdb.com/images/media/event/poster/8y6mxs1688724661.jpg,https://r2.thesportsdb.com/images/media/event/thumb/cn1v8i1688717590.jpg
1841712,2023-08-19,Round 6,FC Voluntari,2,Dinamo Bucuresti,3,https://r2.thesportsdb.com/images/media/event/poster/ff5n6y1688724661.jpg,https://r2.thesportsdb.com/images/media/event/thumb/b03g491688717590.jpg
1841716,2023-08-20,Round 6,Rapid Bucuresti,3,Farul Constanta,1,https://r2.thesportsdb.com/images/media/event/poster/emytvs1688724663.jpg,https://r2.thesportsdb.com/images/media/event/thumb/skk5hv1688717592.jpg
1841713,2023-08-20,Round 6,Steaua Bucuresti,2,Politehnica Iași,1,https://r2.thesportsdb.com/images/media/event/poster/21kzr31688724662.jpg,https://r2.thesportsdb.com/images/media/event/thumb/dvp4g91688717590.jpg
1841709,2023-08-21,Round 6,Sepsi OSK Sfântu Gheorghe,1,FC Hermannstadt,1,https://r2.thesportsdb.com/images/media/event/poster/lia5kg1688724660.jpg,https://r2.thesportsdb.com/images/media/event/thumb/85dr6l1688717589.jpg
1841710,2023-08-21,Round 6,Universitatea Cluj,3,CFR Cluj-Napoca,4,https://r2.thesportsdb.com/images/media/event/poster/rrn32y1688724661.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ch0tcw1688717589.jpg
1841719,2023-08-25,Round 7,Otelul Galati,2,FC Voluntari,2,https://r2.thesportsdb.com/images/media/event/poster/5d3arv1688724664.jpg,https://r2.thesportsdb.com/images/media/event/thumb/gehbom1688717593.jpg
1841723,2023-08-25,Round 7,FC U Craiova 1948,3,Rapid Bucuresti,5,https://r2.thesportsdb.com/images/media/event/poster/5l6n671688724665.jpg,https://r2.thesportsdb.com/images/media/event/thumb/4yuc7x1688717595.jpg
1841718,2023-08-26,Round 7,CFR Cluj-Napoca,3,FC Botoșani,1,https://r2.thesportsdb.com/images/media/event/poster/oznu8f1688724663.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ymtx021688717593.jpg
1841721,2023-08-26,Round 7,Dinamo Bucuresti,1,Petrolul,1,https://r2.thesportsdb.com/images/media/event/poster/o4zoz31688724664.jpg,https://r2.thesportsdb.com/images/media/event/thumb/79po051688717594.jpg
1841724,2023-08-27,Round 7,Farul Constanta,2,Universitatea Craiova,0,https://r2.thesportsdb.com/images/media/event/poster/eex8oa1688724666.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ylx9rv1688717595.jpg
1841717,2023-08-28,Round 7,FC Hermannstadt,2,Universitatea Cluj,2,https://r2.thesportsdb.com/images/media/event/poster/wk2x4g1688724663.jpg,https://r2.thesportsdb.com/images/media/event/thumb/32cbi01688717592.jpg
1841722,2023-08-28,Round 7,Uta Arad,2,Steaua Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/nctap01688724665.jpg,https://r2.thesportsdb.com/images/media/event/thumb/bk6bl31688717594.jpg
1841728,2023-09-01,Round 8,Petrolul,2,Otelul Galati,2,https://r2.thesportsdb.com/images/media/event/poster/bzasym1688724667.jpg,https://r2.thesportsdb.com/images/media/event/thumb/u6mt8d1688717597.jpg
1841730,2023-09-01,Round 8,Rapid Bucuresti,4,Dinamo Bucuresti,0,https://r2.thesportsdb.com/images/media/event/poster/jmuhje1688724668.jpg,https://r2.thesportsdb.com/images/media/event/thumb/bhvdbj1688717597.jpg
1841726,2023-09-02,Round 8,FC Voluntari,1,CFR Cluj-Napoca,4,https://r2.thesportsdb.com/images/media/event/poster/ihn0i71688724666.jpg,https://r2.thesportsdb.com/images/media/event/thumb/1q7kp11688717596.jpg
1841731,2023-09-02,Round 8,Steaua Bucuresti,3,Universitatea Craiova,0,https://r2.thesportsdb.com/images/media/event/poster/z73qxh1688724668.jpg,https://r2.thesportsdb.com/images/media/event/thumb/er3boj1688717598.jpg
1841732,2023-09-03,Round 8,FC U Craiova 1948,4,Farul Constanta,0,https://r2.thesportsdb.com/images/media/event/poster/j6cbis1688724669.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ntbw7m1688717598.jpg
1841727,2023-09-04,Round 8,Universitatea Cluj,0,Politehnica Iași,2,https://r2.thesportsdb.com/images/media/event/poster/7p6gn21688724667.jpg,https://r2.thesportsdb.com/images/media/event/thumb/9hq3uz1688717596.jpg
1841725,2023-09-04,Round 8,FC Botoșani,2,FC Hermannstadt,2,https://r2.thesportsdb.com/images/media/event/poster/iqa8u71688724666.jpg,https://r2.thesportsdb.com/images/media/event/thumb/69bjlw1688717596.jpg
1841729,2023-09-04,Round 8,Sepsi OSK Sfântu Gheorghe,1,Uta Arad,0,https://r2.thesportsdb.com/images/media/event/poster/vpgjqz1688724668.jpg,https://r2.thesportsdb.com/images/media/event/thumb/6alx5z1688717597.jpg
1841736,2023-09-15,Round 9,Uta Arad,0,Universitatea Cluj,1,https://r2.thesportsdb.com/images/media/event/poster/trm6lv1688724670.jpg,https://r2.thesportsdb.com/images/media/event/thumb/5ev0211688717600.jpg
1841739,2023-09-15,Round 9,Dinamo Bucuresti,0,FC U Craiova 1948,1,https://r2.thesportsdb.com/images/media/event/poster/iz64mb1688724671.jpg,https://r2.thesportsdb.com/images/media/event/thumb/wb434w1688717601.jpg
1841738,2023-09-16,Round 9,Universitatea Craiova,2,Sepsi OSK Sfântu Gheorghe,1,https://r2.thesportsdb.com/images/media/event/poster/9uu5n51688724671.jpg,https://r2.thesportsdb.com/images/media/event/thumb/6cddmx1688717601.jpg
1841733,2023-09-17,Round 9,FC Hermannstadt,3,FC Voluntari,1,https://r2.thesportsdb.com/images/media/event/poster/cbahjx1688724669.jpg,https://r2.thesportsdb.com/images/media/event/thumb/1nwxkp1688717599.jpg
1841737,2023-09-17,Round 9,Otelul Galati,0,Rapid Bucuresti,0,https://r2.thesportsdb.com/images/media/event/poster/txj1yl1688724670.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ey3tjy1688717601.jpg
1841740,2023-09-17,Round 9,Farul Constanta,0,Steaua Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/svrszq1688724671.jpg,https://r2.thesportsdb.com/images/media/event/thumb/vuu2yd1688717602.jpg
1841734,2023-09-18,Round 9,Politehnica Iași,1,FC Botoșani,1,https://r2.thesportsdb.com/images/media/event/poster/kjg7n71688724669.jpg,https://r2.thesportsdb.com/images/media/event/thumb/indieo1688717599.jpg
1841735,2023-09-18,Round 9,CFR Cluj-Napoca,1,Petrolul,0,https://r2.thesportsdb.com/images/media/event/poster/gfylyk1688724670.jpg,https://r2.thesportsdb.com/images/media/event/thumb/29kneb1688717600.jpg
1841701,2023-09-21,Round 5,FC Hermannstadt,2,Steaua Bucuresti,2,https://r2.thesportsdb.com/images/media/event/poster/okbjbg1688724657.jpg,https://r2.thesportsdb.com/images/media/event/thumb/z90c791688717586.jpg
1841746,2023-09-22,Round 10,FC U Craiova 1948,0,Otelul Galati,2,https://r2.thesportsdb.com/images/media/event/poster/bjq8d01688724673.jpg,https://r2.thesportsdb.com/images/media/event/thumb/3t3r041688717604.jpg
1841748,2023-09-22,Round 10,Dinamo Bucuresti,0,Farul Constanta,2,https://r2.thesportsdb.com/images/media/event/poster/g5a3qm1688724674.jpg,https://r2.thesportsdb.com/images/media/event/thumb/qammfs1688717605.jpg
1841742,2023-09-23,Round 10,FC Voluntari,1,Politehnica Iași,2,https://r2.thesportsdb.com/images/media/event/poster/98nkn21688724672.jpg,https://r2.thesportsdb.com/images/media/event/thumb/udm0ma1688717603.jpg
1841743,2023-09-23,Round 10,FC Botoșani,2,Uta Arad,2,https://r2.thesportsdb.com/images/media/event/poster/gddcn71688724672.jpg,https://r2.thesportsdb.com/images/media/event/thumb/me5i171688717603.jpg
1841745,2023-09-23,Round 10,Universitatea Cluj,1,Universitatea Craiova,1,https://r2.thesportsdb.com/images/media/event/poster/mjefq71688724673.jpg,https://r2.thesportsdb.com/images/media/event/thumb/yiowb11688717604.jpg
1841741,2023-09-24,Round 10,Petrolul,0,FC Hermannstadt,0,https://r2.thesportsdb.com/images/media/event/poster/5rr82b1688724672.jpg,https://r2.thesportsdb.com/images/media/event/thumb/2fh7vg1688717602.jpg
1841747,2023-09-24,Round 10,Sepsi OSK Sfântu Gheorghe,2,Steaua Bucuresti,5,https://r2.thesportsdb.com/images/media/event/poster/ypazgz1688724674.jpg,https://r2.thesportsdb.com/images/media/event/thumb/s52koz1688717605.jpg
1841744,2023-09-25,Round 10,Rapid Bucuresti,3,CFR Cluj-Napoca,1,https://r2.thesportsdb.com/images/media/event/poster/lccbig1688724673.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ax1riv1688717604.jpg
1841755,2023-09-29,Round 11,Otelul Galati,1,Dinamo Bucuresti,0,https://r2.thesportsdb.com/images/media/event/poster/okm4iv1688724676.jpg,https://r2.thesportsdb.com/images/media/event/thumb/k63bpu1688717609.jpg
1841751,2023-09-30,Round 11,Uta Arad,0,FC Voluntari,0,https://r2.thesportsdb.com/images/media/event/poster/ax5xp71688724675.jpg,https://r2.thesportsdb.com/images/media/event/thumb/52bvo71688717607.jpg
1841756,2023-09-30,Round 11,Farul Constanta,2,Sepsi OSK Sfântu Gheorghe,1,https://r2.thesportsdb.com/images/media/event/poster/bx0sop1688724677.jpg,https://r2.thesportsdb.com/images/media/event/thumb/9f7nkc1688717609.jpg
1841752,2023-10-01,Round 11,Universitatea Craiova,5,FC Botoșani,1,https://r2.thesportsdb.com/images/media/event/poster/6lz4zp1688724675.jpg,https://r2.thesportsdb.com/images/media/event/thumb/5lusx91688717607.jpg
1841749,2023-10-01,Round 11,FC Hermannstadt,1,Rapid Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/mixvh51688724674.jpg,https://r2.thesportsdb.com/images/media/event/thumb/w6rdiy1688717606.jpg
1841753,2023-10-01,Round 11,CFR Cluj-Napoca,2,FC U Craiova 1948,0,https://r2.thesportsdb.com/images/media/event/poster/tet99s1688724676.jpg,https://r2.thesportsdb.com/images/media/event/thumb/zpyxrw1688717608.jpg
1841750,2023-10-02,Round 11,Politehnica Iași,0,Petrolul,0,https://r2.thesportsdb.com/images/media/event/poster/nl05c11688724675.jpg,https://r2.thesportsdb.com/images/media/event/thumb/8x7ulg1688717606.jpg
1841754,2023-10-02,Round 11,Steaua Bucuresti,2,Universitatea Cluj,2,https://r2.thesportsdb.com/images/media/event/poster/rydhfr1688724676.jpg,https://r2.thesportsdb.com/images/media/event/thumb/c4y0rx1688717608.jpg
1841702,2023-10-05,Round 5,CFR Cluj-Napoca,3,Sepsi OSK Sfântu Gheorghe,0,https://r2.thesportsdb.com/images/media/event/poster/6s3nia1688724658.jpg,https://r2.thesportsdb.com/images/media/event/thumb/li0kmc1688717586.jpg
1841757,2023-10-06,Round 12,FC U Craiova 1948,1,FC Hermannstadt,1,https://r2.thesportsdb.com/images/media/event/poster/tpyvuk1688724677.jpg,https://r2.thesportsdb.com/images/media/event/thumb/99yxve1688717610.jpg
1841758,2023-10-06,Round 12,Rapid Bucuresti,3,Politehnica Iași,2,https://r2.thesportsdb.com/images/media/event/poster/vdbqlm1688724678.jpg,https://r2.thesportsdb.com/images/media/event/thumb/okjwjy1688717610.jpg
1841759,2023-10-07,Round 12,Petrolul,0,Uta Arad,0,https://r2.thesportsdb.com/images/media/event/poster/1db7ty1688724678.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ydabrg1688717611.jpg
1841760,2023-10-07,Round 12,FC Voluntari,0,Universitatea Craiova,0,https://r2.thesportsdb.com/images/media/event/poster/euciv41688724678.jpg,https://r2.thesportsdb.com/images/media/event/thumb/qvz4ut1688717611.jpg
1841761,2023-10-07,Round 12,FC Botoșani,0,Steaua Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/0h60ox1688724679.jpg,https://r2.thesportsdb.com/images/media/event/thumb/3jvfsi1688717611.jpg
1841764,2023-10-08,Round 12,Otelul Galati,0,Farul Constanta,1,https://r2.thesportsdb.com/images/media/event/poster/94j5ji1688724680.jpg,https://r2.thesportsdb.com/images/media/event/thumb/keyye81688717613.jpg
1841762,2023-10-08,Round 12,Dinamo Bucuresti,1,CFR Cluj-Napoca,1,https://r2.thesportsdb.com/images/media/event/poster/nogtpr1688724679.jpg,https://r2.thesportsdb.com/images/media/event/thumb/jtkwap1688717612.jpg
1841763,2023-10-09,Round 12,Universitatea Cluj,1,Sepsi OSK Sfântu Gheorghe,0,https://r2.thesportsdb.com/images/media/event/poster/bohv3c1688724679.jpg,https://r2.thesportsdb.com/images/media/event/thumb/34rs0s1688717612.jpg
1841720,2023-10-19,Round 7,Politehnica Iași,1,Sepsi OSK Sfântu Gheorghe,0,https://r2.thesportsdb.com/images/media/event/poster/bgbdry1688724664.jpg,https://r2.thesportsdb.com/images/media/event/thumb/kd62yv1688717593.jpg
1841767,2023-10-20,Round 13,Uta Arad,2,Rapid Bucuresti,2,https://r2.thesportsdb.com/images/media/event/poster/z4matl1688724681.jpg,https://r2.thesportsdb.com/images/media/event/thumb/k00rrc1688717614.jpg
1841765,2023-10-21,Round 13,FC Hermannstadt,4,Dinamo Bucuresti,0,https://r2.thesportsdb.com/images/media/event/poster/je681d1688724680.jpg,https://r2.thesportsdb.com/images/media/event/thumb/011tan1688717613.jpg
1841772,2023-10-21,Round 13,Farul Constanta,1,Universitatea Cluj,1,https://r2.thesportsdb.com/images/media/event/poster/7pdxua1688724683.jpg,https://r2.thesportsdb.com/images/media/event/thumb/8lk43a1688717616.jpg
1841766,2023-10-22,Round 13,Politehnica Iași,1,FC U Craiova 1948,1,https://r2.thesportsdb.com/images/media/event/poster/zqrha31688724680.jpg,https://r2.thesportsdb.com/images/media/event/thumb/pjk5uh1688717613.jpg
1841768,2023-10-22,Round 13,Universitatea Craiova,1,Petrolul,3,https://r2.thesportsdb.com/images/media/event/poster/hno6yx1688724681.jpg,https://r2.thesportsdb.com/images/media/event/thumb/xj6pn21688717614.jpg
1841769,2023-10-22,Round 13,Steaua Bucuresti,0,FC Voluntari,0,https://r2.thesportsdb.com/images/media/event/poster/z9jh521688724682.jpg,https://r2.thesportsdb.com/images/media/event/thumb/2ubn461688717615.jpg
1841770,2023-10-23,Round 13,Sepsi OSK Sfântu Gheorghe,5,FC Botoșani,2,https://r2.thesportsdb.com/images/media/event/poster/b6457g1688724682.jpg,https://r2.thesportsdb.com/images/media/event/thumb/nvplu41688717615.jpg
1841771,2023-10-23,Round 13,CFR Cluj-Napoca,0,Otelul Galati,0,https://r2.thesportsdb.com/images/media/event/poster/k8b2s61688724682.jpg,https://r2.thesportsdb.com/images/media/event/thumb/nh1la61688717615.jpg
1841708,2023-10-26,Round 5,Farul Constanta,2,Uta Arad,2,https://r2.thesportsdb.com/images/media/event/poster/eyo9x11688724660.jpg,https://r2.thesportsdb.com/images/media/event/thumb/cpj9mg1688717589.jpg
1841778,2023-10-27,Round 14,FC Voluntari,0,Sepsi OSK Sfântu Gheorghe,2,https://r2.thesportsdb.com/images/media/event/poster/1wxo8q1688724685.jpg,https://r2.thesportsdb.com/images/media/event/thumb/hd9qf21688717618.jpg
1841774,2023-10-27,Round 14,Dinamo Bucuresti,0,Politehnica Iași,0,https://r2.thesportsdb.com/images/media/event/poster/su5rzh1688724684.jpg,https://r2.thesportsdb.com/images/media/event/thumb/k2pf4z1688717617.jpg
1841773,2023-10-28,Round 14,Otelul Galati,1,FC Hermannstadt,1,https://r2.thesportsdb.com/images/media/event/poster/9yngnb1688724683.jpg,https://r2.thesportsdb.com/images/media/event/thumb/av58ek1688717616.jpg
1841777,2023-10-28,Round 14,Petrolul,2,Steaua Bucuresti,2,https://r2.thesportsdb.com/images/media/event/poster/jgrnaj1688724685.jpg,https://r2.thesportsdb.com/images/media/event/thumb/yasrcu1688717618.jpg
1841775,2023-10-29,Round 14,FC U Craiova 1948,2,Uta Arad,3,https://r2.thesportsdb.com/images/media/event/poster/erytpo1688724684.jpg,https://r2.thesportsdb.com/images/media/event/thumb/sjcvs81688717617.jpg
1841776,2023-10-29,Round 14,Rapid Bucuresti,2,Universitatea Craiova,0,https://r2.thesportsdb.com/images/media/event/poster/hk8v3l1688724685.jpg,https://r2.thesportsdb.com/images/media/event/thumb/tpggsm1688717617.jpg
1841779,2023-10-30,Round 14,FC Botoșani,0,Universitatea Cluj,3,https://r2.thesportsdb.com/images/media/event/poster/yuc1t91688724686.jpg,https://r2.thesportsdb.com/images/media/event/thumb/biyxhs1688717618.jpg
1841780,2023-10-30,Round 14,CFR Cluj-Napoca,3,Farul Constanta,1,https://r2.thesportsdb.com/images/media/event/poster/5vypp01688724686.jpg,https://r2.thesportsdb.com/images/media/event/thumb/zcljh11688717619.jpg
1841782,2023-11-03,Round 15,Politehnica Iași,1,Otelul Galati,1,https://r2.thesportsdb.com/images/media/event/poster/oiktvt1688724687.jpg,https://r2.thesportsdb.com/images/media/event/thumb/pw20lo1688717620.jpg
1841786,2023-11-04,Round 15,Sepsi OSK Sfântu Gheorghe,0,Petrolul,0,https://r2.thesportsdb.com/images/media/event/poster/33dvzu1688724688.jpg,https://r2.thesportsdb.com/images/media/event/thumb/gzwp1u1688717621.jpg
1841784,2023-11-04,Round 15,Universitatea Craiova,1,FC U Craiova 1948,1,https://r2.thesportsdb.com/images/media/event/poster/6burga1688724687.jpg,https://r2.thesportsdb.com/images/media/event/thumb/6mnqkx1688717620.jpg
1841787,2023-11-05,Round 15,Universitatea Cluj,1,FC Voluntari,2,https://r2.thesportsdb.com/images/media/event/poster/3fs56d1688724689.jpg,https://r2.thesportsdb.com/images/media/event/thumb/rn6uyc1688717621.jpg
1841788,2023-11-05,Round 15,Farul Constanta,1,FC Botoșani,1,https://r2.thesportsdb.com/images/media/event/poster/wb2rbl1688724689.jpg,https://r2.thesportsdb.com/images/media/event/thumb/3oc5e71688717622.jpg
1841785,2023-11-05,Round 15,Steaua Bucuresti,1,Rapid Bucuresti,2,https://r2.thesportsdb.com/images/media/event/poster/fo3erk1688724688.jpg,https://r2.thesportsdb.com/images/media/event/thumb/cb11v21688717621.jpg
1841783,2023-11-06,Round 15,Uta Arad,2,Dinamo Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/iqi1i61688724687.jpg,https://r2.thesportsdb.com/images/media/event/thumb/u46m6d1688717620.jpg
1841781,2023-11-06,Round 15,FC Hermannstadt,1,CFR Cluj-Napoca,0,https://r2.thesportsdb.com/images/media/event/poster/6n6l5x1688724686.jpg,https://r2.thesportsdb.com/images/media/event/thumb/yrlsqq1688717619.jpg
