idEvent,dateEvent,Round,Home Team,Home Score,Away Team,Away Score,Poster,Thumb
2085891,2024-08-30,Round 8,Otelul Galati,2,Sepsi OSK Sfântu Gheorghe,0,https://r2.thesportsdb.com/images/media/event/poster/wtc4po1720001400.jpg,https://r2.thesportsdb.com/images/media/event/thumb/zq0mtf1720001169.jpg
2085898,2024-08-31,Round 8,FC Hermannstadt,6,Politehnica Iași,2,https://r2.thesportsdb.com/images/media/event/poster/n59zan1720001404.jpg,https://r2.thesportsdb.com/images/media/event/thumb/a46brr1720001173.jpg
2085897,2024-08-31,Round 8,Universitatea Craiova,1,Rapid Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/czs35t1720001403.jpg,https://r2.thesportsdb.com/images/media/event/thumb/y2ee0r1720001172.jpg
2085892,2024-09-01,Round 8,FC Botoșani,0,Petrolul,2,https://r2.thesportsdb.com/images/media/event/poster/vdreon1720001401.jpg,https://r2.thesportsdb.com/images/media/event/thumb/pvt9vk1720001169.jpg
2085894,2024-09-01,Round 8,Farul Constanta,0,CFR Cluj-Napoca,3,https://r2.thesportsdb.com/images/media/event/poster/lzn6fc1720001402.jpg,https://r2.thesportsdb.com/images/media/event/thumb/a9oy7j1720001171.jpg
2085896,2024-09-01,Round 8,FCSB,2,Uta Arad,0,https://r2.thesportsdb.com/images/media/event/poster/zzpobl1720001403.jpg,https://r2.thesportsdb.com/images/media/event/thumb/2l597w1720001172.jpg
2085893,2024-09-02,Round 8,Unirea Slobozia,2,SCM Gloria Buzău,1,https://r2.thesportsdb.com/images/media/event/poster/9mtfcv1720001401.jpg,https://r2.thesportsdb.com/images/media/event/thumb/n6bja81720001170.jpg
2085895,2024-09-02,Round 8,Universitatea Cluj,1,Dinamo Bucuresti,0,https://r2.thesportsdb.com/images/media/event/poster/dl7jsx1720001402.jpg,https://r2.thesportsdb.com/images/media/event/thumb/hwqsp61720001171.jpg
2085899,2024-09-13,Round 9,Sepsi OSK Sfântu Gheorghe,3,FC Botoșani,0,https://r2.thesportsdb.com/images/media/event/poster/ccaff61720001404.jpg,https://r2.thesportsdb.com/images/media/event/thumb/6caywj1720001174.jpg
2085902,2024-09-13,Round 9,Dinamo Bucuresti,1,Unirea Slobozia,0,https://r2.thesportsdb.com/images/media/event/poster/1nfqdt1720001406.jpg,https://r2.thesportsdb.com/images/media/event/thumb/r1n4wd1720001175.jpg
2085900,2024-09-14,Round 9,SCM Gloria Buzău,0,Otelul Galati,0,https://r2.thesportsdb.com/images/media/event/poster/2elm5q1720001405.jpg,https://r2.thesportsdb.com/images/media/event/thumb/7b7mv81720001174.jpg
2085901,2024-09-14,Round 9,Petrolul,1,Farul Constanta,1,https://r2.thesportsdb.com/images/media/event/poster/w8luxq1720001405.jpg,https://r2.thesportsdb.com/images/media/event/thumb/08z2p31720001175.jpg
2085906,2024-09-15,Round 9,Politehnica Iași,2,Universitatea Craiova,0,https://r2.thesportsdb.com/images/media/event/poster/1nbiff1720001407.jpg,https://r2.thesportsdb.com/images/media/event/thumb/zxm9fw1720001178.jpg
2085903,2024-09-15,Round 9,CFR Cluj-Napoca,2,FCSB,2,https://r2.thesportsdb.com/images/media/event/poster/8mkbjr1720001406.jpg,https://r2.thesportsdb.com/images/media/event/thumb/93f69q1720001176.jpg
2085905,2024-09-16,Round 9,Uta Arad,1,FC Hermannstadt,1,https://r2.thesportsdb.com/images/media/event/poster/7lplpt1720001407.jpg,https://r2.thesportsdb.com/images/media/event/thumb/3kgm1m1720001177.jpg
2085904,2024-09-16,Round 9,Rapid Bucuresti,0,Universitatea Cluj,2,https://r2.thesportsdb.com/images/media/event/poster/e7yxhh1720001406.jpg,https://r2.thesportsdb.com/images/media/event/thumb/djqpmb1720001177.jpg
2085908,2024-09-20,Round 10,FC Botoșani,3,SCM Gloria Buzău,3,https://r2.thesportsdb.com/images/media/event/poster/x58qmb1720001408.jpg,https://r2.thesportsdb.com/images/media/event/thumb/smb1sp1720001179.jpg
2085909,2024-09-20,Round 10,Otelul Galati,1,Dinamo Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/7zx6p51720001408.jpg,https://r2.thesportsdb.com/images/media/event/thumb/m2j5sa1720001180.jpg
2085912,2024-09-21,Round 10,FC Hermannstadt,0,CFR Cluj-Napoca,0,https://r2.thesportsdb.com/images/media/event/poster/yh8vt91720001410.jpg,https://r2.thesportsdb.com/images/media/event/thumb/2qp9es1720001182.jpg
2085910,2024-09-21,Round 10,FCSB,1,Petrolul,1,https://r2.thesportsdb.com/images/media/event/poster/bd4h8x1720001409.jpg,https://r2.thesportsdb.com/images/media/event/thumb/priw221720001181.jpg
2085907,2024-09-22,Round 10,Farul Constanta,2,Sepsi OSK Sfântu Gheorghe,1,https://r2.thesportsdb.com/images/media/event/poster/5yhuls1720001408.jpg,https://r2.thesportsdb.com/images/media/event/thumb/0sz8y31720001179.jpg
2085913,2024-09-22,Round 10,Universitatea Cluj,1,Universitatea Craiova,1,https://r2.thesportsdb.com/images/media/event/poster/qk053w1720001410.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ol2p4n1720001182.jpg
2085914,2024-09-23,Round 10,Uta Arad,0,Politehnica Iași,0,https://r2.thesportsdb.com/images/media/event/poster/sdl73p1720001411.jpg,https://r2.thesportsdb.com/images/media/event/thumb/3u2h8w1720001183.jpg
2085911,2024-09-23,Round 10,Unirea Slobozia,1,Rapid Bucuresti,2,https://r2.thesportsdb.com/images/media/event/poster/2ovser1720001409.jpg,https://r2.thesportsdb.com/images/media/event/thumb/3kxdo81720001181.jpg
2085919,2024-09-27,Round 11,Petrolul,4,FC Hermannstadt,1,https://r2.thesportsdb.com/images/media/event/poster/zj1tn91720001413.jpg,https://r2.thesportsdb.com/images/media/event/thumb/aghsog1720001186.jpg
2085917,2024-09-27,Round 11,Dinamo Bucuresti,2,FC Botoșani,2,https://r2.thesportsdb.com/images/media/event/poster/urccvh1720001412.jpg,https://r2.thesportsdb.com/images/media/event/thumb/eiii7c1720001185.jpg
2085922,2024-09-28,Round 11,Politehnica Iași,1,Universitatea Cluj,0,https://r2.thesportsdb.com/images/media/event/poster/33i22i1720001414.jpg,https://r2.thesportsdb.com/images/media/event/thumb/owqs6l1720001188.jpg
2085921,2024-09-28,Round 11,CFR Cluj-Napoca,1,Uta Arad,3,https://r2.thesportsdb.com/images/media/event/poster/95ctdi1720001414.jpg,https://r2.thesportsdb.com/images/media/event/thumb/s6zcwv1720001187.jpg
2085918,2024-09-28,Round 11,Rapid Bucuresti,0,Otelul Galati,0,https://r2.thesportsdb.com/images/media/event/poster/a84sgb1720001412.jpg,https://r2.thesportsdb.com/images/media/event/thumb/tgwgm41720001185.jpg
2085916,2024-09-29,Round 11,SCM Gloria Buzău,1,Farul Constanta,0,https://r2.thesportsdb.com/images/media/event/poster/jrp0bt1720001411.jpg,https://r2.thesportsdb.com/images/media/event/thumb/cno68p1720001184.jpg
2085915,2024-09-29,Round 11,Sepsi OSK Sfântu Gheorghe,0,FCSB,1,https://r2.thesportsdb.com/images/media/event/poster/ils9t21720001411.jpg,https://r2.thesportsdb.com/images/media/event/thumb/kkhhgv1720001183.jpg
2085920,2024-09-30,Round 11,Universitatea Craiova,3,Unirea Slobozia,0,https://r2.thesportsdb.com/images/media/event/poster/scb1781720001413.jpg,https://r2.thesportsdb.com/images/media/event/thumb/s0b6l01720001187.jpg
2085928,2024-10-04,Round 12,Uta Arad,3,Petrolul,1,https://r2.thesportsdb.com/images/media/event/poster/vod9ae1720001417.jpg,https://r2.thesportsdb.com/images/media/event/thumb/7qt0421720001191.jpg
2085925,2024-10-04,Round 12,Farul Constanta,1,Dinamo Bucuresti,1,https://r2.thesportsdb.com/images/media/event/poster/kc2pgn1720001415.jpg,https://r2.thesportsdb.com/images/media/event/thumb/8h9zok1720001189.jpg
2085929,2024-10-05,Round 12,Unirea Slobozia,2,Universitatea Cluj,2,https://r2.thesportsdb.com/images/media/event/poster/si7wfu1720001417.jpg,https://r2.thesportsdb.com/images/media/event/thumb/jehjob1720001191.jpg
2085930,2024-10-05,Round 12,CFR Cluj-Napoca,2,Politehnica Iași,1,https://r2.thesportsdb.com/images/media/event/poster/hhbtz31720001417.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ikzcse1720001192.jpg
2085927,2024-10-05,Round 12,Otelul Galati,1,Universitatea Craiova,1,https://r2.thesportsdb.com/images/media/event/poster/0kmzfh1720001416.jpg,https://r2.thesportsdb.com/images/media/event/thumb/446jwg1720001190.jpg
2085923,2024-10-06,Round 12,FC Hermannstadt,0,Sepsi OSK Sfântu Gheorghe,4,https://r2.thesportsdb.com/images/media/event/poster/ebu84o1720001415.jpg,https://r2.thesportsdb.com/images/media/event/thumb/j8lweb1720001188.jpg
2085926,2024-10-06,Round 12,FC Botoșani,2,Rapid Bucuresti,0,https://r2.thesportsdb.com/images/media/event/poster/6dsmyk1720001416.jpg,https://r2.thesportsdb.com/images/media/event/thumb/yhjd9u1720001190.jpg
2085924,2024-10-06,Round 12,FCSB,3,SCM Gloria Buzău,2,https://r2.thesportsdb.com/images/media/event/poster/f0j2ea1720001415.jpg,https://r2.thesportsdb.com/images/media/event/thumb/kve4451720001189.jpg
2085932,2024-10-18,Round 13,SCM Gloria Buzău,3,FC Hermannstadt,0,https://r2.thesportsdb.com/images/media/event/poster/ud8iuo1720001418.jpg,https://r2.thesportsdb.com/images/media/event/thumb/be5sn31720001193.jpg
2085936,2024-10-18,Round 13,Universitatea Cluj,2,Otelul Galati,0,https://r2.thesportsdb.com/images/media/event/poster/b4d2db1720001420.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ue2wlr1720001195.jpg
2085931,2024-10-19,Round 13,Sepsi OSK Sfântu Gheorghe,1,Uta Arad,0,https://r2.thesportsdb.com/images/media/event/poster/ee4vz31720001418.jpg,https://r2.thesportsdb.com/images/media/event/thumb/wblwhs1720001192.jpg
2085937,2024-10-19,Round 13,Petrolul,0,CFR Cluj-Napoca,0,https://r2.thesportsdb.com/images/media/event/poster/uy0o351720001420.jpg,https://r2.thesportsdb.com/images/media/event/thumb/hber3j1720001196.jpg
2085935,2024-10-20,Round 13,Universitatea Craiova,0,FC Botoșani,0,https://r2.thesportsdb.com/images/media/event/poster/2ergsj1720001419.jpg,https://r2.thesportsdb.com/images/media/event/thumb/fm2a0c1720001195.jpg
2085933,2024-10-20,Round 13,Dinamo Bucuresti,0,FCSB,2,https://r2.thesportsdb.com/images/media/event/poster/eilbjy1720001419.jpg,https://r2.thesportsdb.com/images/media/event/thumb/rpcsb21720001194.jpg
2085938,2024-10-21,Round 13,Politehnica Iași,1,Unirea Slobozia,0,https://r2.thesportsdb.com/images/media/event/poster/gvq16a1720001421.jpg,https://r2.thesportsdb.com/images/media/event/thumb/gzjxy41720001197.jpg
2085934,2024-10-21,Round 13,Rapid Bucuresti,5,Farul Constanta,0,https://r2.thesportsdb.com/images/media/event/poster/9phzqz1720001419.jpg,https://r2.thesportsdb.com/images/media/event/thumb/cbapzv1720001194.jpg
2085939,2024-10-25,Round 14,CFR Cluj-Napoca,3,Sepsi OSK Sfântu Gheorghe,3,https://r2.thesportsdb.com/images/media/event/poster/707go01720001421.jpg,https://r2.thesportsdb.com/images/media/event/thumb/nyxeg41720001197.jpg
2085940,2024-10-26,Round 14,Uta Arad,1,SCM Gloria Buzău,0,https://r2.thesportsdb.com/images/media/event/poster/e9asat1720001422.jpg,https://r2.thesportsdb.com/images/media/event/thumb/8dk9ds1720001198.jpg
2085946,2024-10-26,Round 14,Petrolul,3,Politehnica Iași,1,https://r2.thesportsdb.com/images/media/event/poster/qe58wi1720001424.jpg,https://r2.thesportsdb.com/images/media/event/thumb/szxcd21720001201.jpg
2085941,2024-10-26,Round 14,FC Hermannstadt,0,Dinamo Bucuresti,2,https://r2.thesportsdb.com/images/media/event/poster/nmjkem1720001422.jpg,https://r2.thesportsdb.com/images/media/event/thumb/s0wf191720001198.jpg
2085945,2024-10-27,Round 14,Otelul Galati,0,Unirea Slobozia,2,https://r2.thesportsdb.com/images/media/event/poster/pvy4vy1720001424.jpg,https://r2.thesportsdb.com/images/media/event/thumb/66cuh11720001200.jpg
2085942,2024-10-27,Round 14,FCSB,0,Rapid Bucuresti,0,https://r2.thesportsdb.com/images/media/event/poster/zh6qde1720001422.jpg,https://r2.thesportsdb.com/images/media/event/thumb/p7zmp11720001199.jpg
2085944,2024-10-28,Round 14,FC Botoșani,1,Universitatea Cluj,2,https://r2.thesportsdb.com/images/media/event/poster/9opwlu1720001423.jpg,https://r2.thesportsdb.com/images/media/event/thumb/x14maq1720001200.jpg
2085943,2024-10-28,Round 14,Farul Constanta,3,Universitatea Craiova,2,https://r2.thesportsdb.com/images/media/event/poster/zwl40j1720001423.jpg,https://r2.thesportsdb.com/images/media/event/thumb/2z8l6w1720001199.jpg
2085948,2024-11-01,Round 15,SCM Gloria Buzău,0,CFR Cluj-Napoca,1,https://r2.thesportsdb.com/images/media/event/poster/hcynbk1720001425.jpg,https://r2.thesportsdb.com/images/media/event/thumb/1bzll41720001202.jpg
2085947,2024-11-02,Round 15,Sepsi OSK Sfântu Gheorghe,1,Petrolul,1,https://r2.thesportsdb.com/images/media/event/poster/w70e811720001425.jpg,https://r2.thesportsdb.com/images/media/event/thumb/wcw1hr1720001202.jpg
2085949,2024-11-02,Round 15,Dinamo Bucuresti,1,Uta Arad,0,https://r2.thesportsdb.com/images/media/event/poster/khz3d41720001425.jpg,https://r2.thesportsdb.com/images/media/event/thumb/e79lf61720001203.jpg
2085954,2024-11-03,Round 15,Politehnica Iași,2,Otelul Galati,1,https://r2.thesportsdb.com/images/media/event/poster/v4beu81720001428.jpg,https://r2.thesportsdb.com/images/media/event/thumb/1rakeg1720001206.jpg
2085952,2024-11-03,Round 15,Universitatea Cluj,1,Farul Constanta,1,https://r2.thesportsdb.com/images/media/event/poster/oop7ep1720001427.jpg,https://r2.thesportsdb.com/images/media/event/thumb/5m9cud1720001204.jpg
2085951,2024-11-03,Round 15,Universitatea Craiova,1,FCSB,1,https://r2.thesportsdb.com/images/media/event/poster/brrwlp1720001426.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ac2u6t1720001204.jpg
2085953,2024-11-04,Round 15,Unirea Slobozia,1,FC Botoșani,0,https://r2.thesportsdb.com/images/media/event/poster/9b27ye1720001427.jpg,https://r2.thesportsdb.com/images/media/event/thumb/h7oeuy1720001205.jpg
2085950,2024-11-04,Round 15,Rapid Bucuresti,1,FC Hermannstadt,0,https://r2.thesportsdb.com/images/media/event/poster/s36sor1720001426.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ie2v9d1720001203.jpg
2085962,2024-11-08,Round 16,Otelul Galati,0,FC Botoșani,0,https://r2.thesportsdb.com/images/media/event/poster/hivq8a1720001431.jpg,https://r2.thesportsdb.com/images/media/event/thumb/f9g3mr1720001210.jpg
2085957,2024-11-08,Round 16,Dinamo Bucuresti,1,CFR Cluj-Napoca,1,https://r2.thesportsdb.com/images/media/event/poster/oxi3it1720001429.jpg,https://r2.thesportsdb.com/images/media/event/thumb/a96jo31720001207.jpg
